time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,11,10,12,1
0.01,0.019715,1,10.9999,9.9999,11.9999,1
0.02,0.0390507,1,10.9996,9.99961,11.9996,1
0.03,0.0579713,1.00001,10.9991,9.99913,11.9991,1
0.04,0.0765512,1.00001,10.9985,9.99847,11.9984,0.999998
0.05,0.0946864,1.00002,10.9976,9.99762,11.9976,1
0.06,0.112466,1.00003,10.9966,9.9966,11.9965,1
0.07,0.129934,1.00005,10.9954,9.99541,11.9953,1.00001
0.08,0.147064,1.00007,10.994,9.99405,11.9939,1.00001
0.09,0.1639,1.00009,10.9924,9.99252,11.9924,1
0.1,0.180438,1.00013,10.9907,9.99082,11.9906,1.00003
0.11,0.19681,1.00019,10.9888,9.98898,11.9887,1.00005
0.12,0.212743,1.00025,10.9868,9.98697,11.9866,1.00007
0.13,0.228444,1.00031,10.9846,9.98482,11.9844,1.00009
0.14,0.243816,1.00035,10.9822,9.9825,11.982,1.0001
0.15,0.258883,1.0004,10.9797,9.98002,11.9795,1.00012
0.16,0.273743,1.00047,10.977,9.9774,11.9768,1.00014
0.17,0.288344,1.00059,10.9742,9.97465,11.9739,1.00019
0.18,0.302706,1.00072,10.9713,9.97178,11.9708,1.00024
0.19,0.31684,1.00087,10.9682,9.96877,11.9676,1.00028
0.2,0.33071,1.00101,10.965,9.96563,11.9642,1.00032
0.21,0.344302,1.00113,10.9616,9.96235,11.9608,1.00035
0.22,0.357687,1.00129,10.9581,9.95893,11.9572,1.00041
0.23,0.370887,1.00147,10.9544,9.95539,11.9534,1.00048
0.24,0.383648,1.00166,10.9507,9.95174,11.9495,1.00054
0.25,0.396347,1.00185,10.9468,9.94798,11.9455,1.00058
0.26,0.408877,1.00204,10.9427,9.94409,11.9413,1.00065
0.27,0.42127,1.00226,10.9386,9.94007,11.937,1.00073
0.28,0.433376,1.00249,10.9343,9.93594,11.9326,1.0008
0.29,0.445216,1.00269,10.9299,9.93169,11.928,1.00085
0.3,0.456973,1.00293,10.9254,9.92732,11.9234,1.00095
0.31,0.468492,1.00315,10.9208,9.92284,11.9186,1.00104
0.32,0.479794,1.00338,10.916,9.91824,11.9137,1.00111
0.33,0.490973,1.00363,10.9112,9.91355,11.9087,1.00119
0.34,0.502003,1.00387,10.9062,9.90873,11.9036,1.00128
0.35,0.512811,1.00409,10.9012,9.90381,11.8983,1.00135
0.36,0.523472,1.00434,10.896,9.89878,11.893,1.00143
0.37,0.533967,1.00459,10.8907,9.89367,11.8876,1.00153
0.38,0.544246,1.00482,10.8853,9.88846,11.882,1.0016
0.39,0.554393,1.00507,10.8798,9.88313,11.8764,1.00168
0.4,0.564423,1.00533,10.8742,9.87771,11.8706,1.00176
0.41,0.574248,1.00553,10.8685,9.87218,11.8648,1.00182
0.42,0.584139,1.00576,10.8627,9.86656,11.8589,1.0019
0.43,0.593692,1.00597,10.8569,9.86082,11.8529,1.00198
0.44,0.603055,1.00617,10.8509,9.85499,11.8468,1.00202
0.45,0.61238,1.00641,10.8448,9.84905,11.8405,1.00211
0.46,0.621661,1.00659,10.8386,9.843,11.8342,1.00217
0.47,0.630762,1.00679,10.8324,9.83685,11.8278,1.00224
0.48,0.639692,1.00699,10.826,9.83063,11.8213,1.00231
0.49,0.648505,1.00715,10.8196,9.82431,11.8148,1.00235
0.5,0.656977,1.00737,10.813,9.8179,11.8081,1.00244
0.51,0.66554,1.00751,10.8064,9.8114,11.8014,1.00248
0.52,0.673994,1.00767,10.7997,9.8048,11.7946,1.00255
0.53,0.682342,1.00783,10.793,9.79814,11.7877,1.0026
0.54,0.690598,1.00798,10.7861,9.79138,11.7808,1.00265
0.55,0.6987,1.00816,10.7791,9.78453,11.7737,1.00271
0.56,0.706691,1.00829,10.7721,9.77761,11.7666,1.00274
0.57,0.714614,1.00847,10.765,9.7706,11.7594,1.00281
0.58,0.722336,1.00859,10.7578,9.76353,11.7521,1.00283
0.59,0.730032,1.0088,10.7506,9.75637,11.7447,1.00291
0.6,0.737493,1.00891,10.7432,9.74914,11.7373,1.00294
0.61,0.744944,1.00906,10.7358,9.74184,11.7298,1.00301
0.62,0.752365,1.00919,10.7283,9.73446,11.7223,1.00304
0.63,0.759679,1.00935,10.7208,9.727,11.7146,1.0031
0.64,0.766777,1.00949,10.7131,9.71946,11.7069,1.00313
0.65,0.773986,1.00963,10.7054,9.71185,11.6991,1.00319
0.66,0.780881,1.00977,10.6977,9.70417,11.6912,1.00323
0.67,0.787813,1.00993,10.6898,9.69642,11.6833,1.00329
0.68,0.794651,1.01007,10.6819,9.6886,11.6753,1.00333
0.69,0.801355,1.01021,10.6739,9.68072,11.6672,1.0034
0.7,0.807987,1.01036,10.6659,9.67277,11.6591,1.00343
0.71,0.814539,1.01052,10.6578,9.66476,11.6509,1.0035
0.72,0.820996,1.01067,10.6496,9.65668,11.6426,1.00353
0.73,0.827453,1.01083,10.6414,9.64854,11.6342,1.0036
0.74,0.833703,1.01097,10.6331,9.64034,11.6258,1.00363
0.75,0.839867,1.01117,10.6247,9.63208,11.6173,1.00371
0.76,0.845988,1.01129,10.6163,9.62375,11.6088,1.00374
0.77,0.852048,1.01147,10.6078,9.61538,11.6002,1.00381
0.78,0.858039,1.01163,10.5992,9.60694,11.5916,1.00385
0.79,0.863965,1.01182,10.5906,9.59843,11.5828,1.00392
0.8,0.869671,1.01198,10.5819,9.58987,11.574,1.00397
0.81,0.875429,1.01215,10.5732,9.58124,11.5652,1.00402
0.82,0.881162,1.01232,10.5644,9.57256,11.5563,1.00409
0.83,0.886769,1.01246,10.5556,9.56381,11.5473,1.00412
0.84,0.892369,1.01263,10.5467,9.55503,11.5384,1.0042
0.85,0.897881,1.01278,10.5378,9.54618,11.5293,1.00424
0.86,0.903338,1.01296,10.5287,9.53728,11.5202,1.00431
0.87,0.908752,1.01311,10.5197,9.52833,11.511,1.00436
0.88,0.914041,1.01327,10.5106,9.51932,11.5018,1.00441
0.89,0.919325,1.01346,10.5014,9.51028,11.4925,1.00448
0.9,0.924427,1.01358,10.4922,9.50116,11.4832,1.0045
0.91,0.929399,1.01377,10.4829,9.49202,11.4739,1.00458
0.92,0.93439,1.01393,10.4736,9.48282,11.4645,1.00463
0.93,0.939292,1.01411,10.4642,9.47357,11.455,1.00468
0.94,0.944165,1.01428,10.4548,9.46427,11.4455,1.00474
0.95,0.948995,1.01441,10.4454,9.4549,11.4359,1.00476
0.96,0.953811,1.01459,10.4358,9.4455,11.4263,1.00484
0.97,0.958529,1.01472,10.4263,9.43603,11.4166,1.00488
0.98,0.963257,1.01487,10.4167,9.42653,11.4069,1.00493
0.99,0.967953,1.01503,10.407,9.41697,11.3972,1.00499
1,0.972492,1.01516,10.3973,9.40736,11.3874,1.00502
1.01,0.977021,1.01531,10.3876,9.39772,11.3776,1.00508
1.02,0.98144,1.01547,10.3778,9.38803,11.3677,1.00513
1.03,0.985824,1.01556,10.3679,9.37828,11.3578,1.00515
1.04,0.990222,1.0157,10.3581,9.3685,11.3479,1.00522
1.05,0.994443,1.01583,10.3481,9.35868,11.3378,1.00525
1.06,0.998745,1.01595,10.3382,9.3488,11.3278,1.00529
1.07,1.00299,1.01609,10.3282,9.33887,11.3177,1.00535
1.08,1.00705,1.0162,10.3181,9.32889,11.3076,1.00537
1.09,1.01113,1.01631,10.308,9.31886,11.2974,1.00541
1.1,1.0152,1.01643,10.2979,9.3088,11.2872,1.00546
1.11,1.01924,1.01653,10.2877,9.2987,11.277,1.00548
1.12,1.02322,1.01665,10.2775,9.28857,11.2667,1.00553
1.13,1.02726,1.01677,10.2673,9.27839,11.2564,1.00557
1.14,1.0312,1.01686,10.257,9.26817,11.246,1.00558
1.15,1.03514,1.01698,10.2466,9.25792,11.2356,1.00563
1.16,1.0388,1.01707,10.2363,9.24761,11.2252,1.00567
1.17,1.04251,1.01717,10.2259,9.23731,11.2147,1.00568
