time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,6,5,7,1
0.01,0.0198482,1.00005,5.9999,4.99994,6.99986,1.00001
0.02,0.0398716,1.00012,5.9996,4.99968,6.99953,1.00004
0.03,0.0601661,1.00015,5.9991,4.99921,6.99901,1.00005
0.04,0.0794471,1.0001,5.9984,4.99847,6.99833,1.00004
0.05,0.0975693,1.00005,5.99752,4.99754,6.99747,1.00001
0.06,0.115279,1.00002,5.99645,4.99646,6.99643,1
0.07,0.133504,1.00007,5.99521,4.99527,6.99515,1
0.08,0.151974,1.0001,5.99379,4.99387,6.99369,1.00001
0.09,0.171238,1.00005,5.99217,4.99225,6.99209,0.999972
0.1,0.195746,0.999932,5.99035,4.99032,6.99043,0.999989
0.11,0.233564,1.00005,5.98821,4.98833,6.98836,1.00007
0.12,0.278038,1.00041,5.98565,4.98605,6.98556,1.00016
0.13,0.311106,1.00062,5.98268,4.98313,6.98224,1.00018
0.14,0.330861,1.00019,5.97947,4.97967,6.97934,1.00002
0.15,0.349442,0.999659,5.97607,4.9759,6.97627,0.999845
0.16,0.3792,0.999539,5.97244,4.97217,6.97293,0.999918
0.17,0.422203,1.00029,5.96844,4.96874,6.9685,1.00017
0.18,0.438801,1.00113,5.96412,4.96492,6.96305,1.00019
0.19,0.457484,1.0004,5.95965,4.95967,6.95939,1.00026
0.2,0.489112,0.999825,5.95493,4.95518,6.95529,0.999879
0.21,0.518048,0.999402,5.94987,4.9493,6.95034,0.999917
0.22,0.537192,1.00008,5.94459,4.94472,6.94428,0.999853
0.23,0.566222,1.00034,5.93909,4.93936,6.93932,1.00031
0.24,0.589962,1.001,5.93331,4.93405,6.93233,1.00014
0.25,0.610831,1.00016,5.92731,4.92721,6.92729,1.0002
0.26,0.643097,0.999889,5.92105,4.92123,6.92118,0.999866
0.27,0.664324,0.999766,5.9145,4.91433,6.91462,0.999911
0.28,0.688291,1.00009,5.90775,4.90761,6.9076,1.00009
