time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,41,40,42,1
0.01,0.0192296,0.999989,40.9999,39.9999,41.9999,1.00001
0.02,0.0373162,1,40.9996,39.9996,41.9996,1.00001
0.03,0.0543951,1.00001,40.9992,39.9992,41.9992,1.00002
0.04,0.0705376,1.00003,40.9986,39.9986,41.9986,1.00002
0.05,0.0857919,1.00005,40.9978,39.9978,41.9978,1.00002
0.06,0.100326,1.00006,40.9969,39.9969,41.9968,1.00002
0.07,0.11415,1.00008,40.9959,39.9958,41.9957,1.00002
0.08,0.127306,1.0001,40.9947,39.9947,41.9945,1.00002
0.09,0.139839,1.00011,40.9933,39.9933,41.9932,1.00002
0.1,0.1518,1.00012,40.9919,39.9919,41.9917,1.00001
0.11,0.163238,1.00015,40.9903,39.9904,41.9901,1.00002
0.12,0.174166,1.00018,40.9887,39.9887,41.9884,1.00004
0.13,0.184632,1.00021,40.9869,39.9869,41.9866,1.00006
0.14,0.194639,1.00023,40.985,39.9851,41.9848,1.00007
0.15,0.204167,1.00024,40.983,39.9832,41.9828,1.00008
0.16,0.213326,1.00023,40.9809,39.9811,41.9808,1.00009
0.17,0.222126,1.00022,40.9788,39.979,41.9787,1.00009
0.18,0.230549,1.00022,40.9765,39.9768,41.9765,1.0001
0.19,0.238649,1.00025,40.9742,39.9745,41.9742,1.00012
0.2,0.246433,1.0003,40.9718,39.9721,41.9718,1.00016
0.21,0.253939,1.00036,40.9693,39.9697,41.9693,1.00018
0.22,0.261127,1.00042,40.9667,39.9672,41.9668,1.00021
0.23,0.268054,1.00048,40.9641,39.9646,41.9641,1.00024
0.24,0.27465,1.00054,40.9613,39.962,41.9614,1.00025
0.25,0.281128,1.00062,40.9586,39.9593,41.9586,1.00028
0.26,0.287381,1.00074,40.9557,39.9566,41.9557,1.00033
0.27,0.293439,1.00088,40.9528,39.9538,41.9528,1.00038
0.28,0.299223,1.00101,40.9499,39.9509,41.9498,1.00042
0.29,0.30483,1.00113,40.9469,39.948,41.9467,1.00046
0.3,0.310269,1.00125,40.9438,39.945,41.9435,1.00049
0.31,0.315481,1.00141,40.9407,39.942,41.9403,1.00056
0.32,0.320532,1.00158,40.9375,39.9389,41.937,1.00062
0.33,0.325451,1.00174,40.9343,39.9358,41.9336,1.00068
0.34,0.330068,1.00193,40.931,39.9326,41.9302,1.00073
0.35,0.334779,1.00213,40.9277,39.9294,41.9267,1.00077
0.36,0.339077,1.00239,40.9243,39.9262,41.9231,1.00086
0.37,0.343532,1.00263,40.9209,39.9229,41.9196,1.00094
0.38,0.347482,1.00286,40.9175,39.9197,41.916,1.00101
0.39,0.351657,1.00308,40.914,39.9163,41.9123,1.00107
0.4,0.355451,1.00334,40.9104,39.913,41.9086,1.00115
0.41,0.359371,1.00362,40.9069,39.9096,41.9048,1.00125
0.42,0.362957,1.00391,40.9033,39.9062,41.901,1.00134
0.43,0.366598,1.00419,40.8996,39.9027,41.8972,1.00142
0.44,0.370001,1.00448,40.8959,39.8992,41.8933,1.0015
0.45,0.373433,1.00482,40.8922,39.8958,41.8894,1.00161
