time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,4.75,3.75,5.75,1
0.01,0.0199904,1.00002,4.7499,3.74992,5.74988,1
0.02,0.0396548,1.00003,4.7496,3.74962,5.74958,1.00001
0.03,0.058928,1.00008,4.74911,3.74917,5.74904,1.00002
0.04,0.0778204,1.00012,4.74843,3.7485,5.74834,1.00004
0.05,0.0963188,1.00016,4.74756,3.74765,5.74743,1.00005
0.06,0.11445,1.00021,4.74651,3.74663,5.74635,1.00006
0.07,0.132258,1.00024,4.74528,3.74543,5.74509,1.00006
0.08,0.149742,1.00024,4.74387,3.74404,5.74366,1.00006
0.09,0.167002,1.00025,4.74228,3.74248,5.74207,1.00005
0.1,0.184278,1.00025,4.74053,3.74072,5.74033,1.00005
0.11,0.201421,1.00018,4.7386,3.73873,5.7385,1.00006
0.12,0.218427,1.00015,4.7365,3.73659,5.73645,1.00008
0.13,0.235086,1.00016,4.73424,3.73432,5.73417,1.00009
0.14,0.251354,1.00019,4.7318,3.73193,5.73169,1.00007
0.15,0.267179,1.00025,4.72921,3.72941,5.729,1.00005
0.16,0.282634,1.00026,4.72646,3.72668,5.72622,1.00003
0.17,0.29808,1.00029,4.72356,3.72377,5.72331,1.00007
0.18,0.313512,1.00025,4.72051,3.72064,5.72037,1.00011
0.19,0.328617,1.00031,4.7173,3.71747,5.71714,1.00014
0.2,0.34324,1.00039,4.71394,3.71419,5.71366,1.00012
0.21,0.357491,1.00046,4.71043,3.71078,5.71006,1.0001
0.22,0.371783,1.00053,4.70679,3.70721,5.70637,1.00011
0.23,0.385916,1.00045,4.703,3.70332,5.70273,1.00015
0.24,0.399668,1.00041,4.69907,3.6993,5.69885,1.00018
0.25,0.412997,1.00044,4.69501,3.69524,5.69468,1.00016
0.26,0.426444,1.00053,4.69082,3.69118,5.69039,1.00014
0.27,0.439786,1.0005,4.68649,3.6869,5.68614,1.00012
0.28,0.452512,1.00049,4.68203,3.68238,5.68168,1.00014
0.29,0.465005,1.00046,4.67744,3.67769,5.67711,1.00017
0.3,0.477788,1.00045,4.67273,3.673,5.67244,1.00017
0.31,0.489851,1.00051,4.66789,3.66828,5.66759,1.00017
0.32,0.501774,1.0006,4.66293,3.66336,5.66248,1.00016
0.33,0.513893,1.00061,4.65786,3.65825,5.65735,1.00016
0.34,0.525607,1.00059,4.65266,3.65305,5.65227,1.0002
0.35,0.537013,1.00064,4.64735,3.64779,5.64694,1.00022
0.36,0.548592,1.00068,4.64192,3.64236,5.64145,1.00023
0.37,0.559636,1.00068,4.63638,3.63683,5.6359,1.00021
0.38,0.570341,1.00077,4.63073,3.63128,5.63017,1.00022
0.39,0.581114,1.00077,4.62497,3.62552,5.62445,1.00023
0.4,0.591357,1.00067,4.61911,3.61958,5.61869,1.00023
0.41,0.601672,1.00074,4.61315,3.61361,5.61263,1.00025
0.42,0.611813,1.00071,4.60708,3.60756,5.60662,1.00023
0.43,0.621544,1.00069,4.60091,3.60142,5.60045,1.00021
0.44,0.631486,1.00078,4.59465,3.5952,5.59408,1.00022
0.45,0.641072,1.00069,4.58829,3.58876,5.58783,1.00023
0.46,0.650571,1.00073,4.58183,3.58231,5.58134,1.00024
0.47,0.659916,1.00077,4.57528,3.5758,5.57477,1.00026
0.48,0.668954,1.00082,4.56863,3.56921,5.56807,1.00025
0.49,0.678291,1.0009,4.5619,3.56251,5.56124,1.00027
0.5,0.687118,1.00088,4.55507,3.55568,5.55447,1.00028
0.51,0.696071,1.00098,4.54816,3.54881,5.54749,1.00031
0.52,0.704726,1.00092,4.54115,3.54176,5.54057,1.00032
0.53,0.713451,1.00101,4.53406,3.53475,5.53337,1.00032
0.54,0.721926,1.001,4.52689,3.52757,5.52621,1.00032
0.55,0.730184,1.00101,4.51963,3.52033,5.51894,1.00032
0.56,0.738535,1.00102,4.51228,3.513,5.5116,1.00032
0.57,0.746588,1.00098,4.50486,3.5055,5.50419,1.00032
0.58,0.754899,1.00101,4.49735,3.49805,5.49666,1.00032
0.59,0.762479,1.00097,4.48977,3.49041,5.48912,1.00032
0.6,0.770304,1.00105,4.4821,3.48286,5.48139,1.00032
0.61,0.777702,1.001,4.47436,3.47504,5.47372,1.00033
0.62,0.785279,1.00108,4.46655,3.46731,5.46581,1.00033
0.63,0.792439,1.00104,4.45866,3.45936,5.45799,1.00035
0.64,0.799713,1.00114,4.4507,3.4515,5.44992,1.00035
0.65,0.806659,1.0011,4.44267,3.44342,5.44195,1.00037
0.66,0.813774,1.00119,4.43457,3.4354,5.43374,1.00036
0.67,0.820582,1.00115,4.4264,3.42717,5.42564,1.00039
0.68,0.827449,1.00122,4.41816,3.41902,5.41734,1.00038
0.69,0.834006,1.0012,4.40985,3.41065,5.40907,1.00041
0.7,0.840668,1.00125,4.40148,3.40236,5.40064,1.00039
0.71,0.847379,1.00124,4.39304,3.39387,5.39222,1.00041
0.72,0.8538,1.00126,4.38453,3.38543,5.3837,1.00039
0.73,0.860314,1.00126,4.37596,3.3768,5.37513,1.00042
0.74,0.866512,1.00124,4.36733,3.36821,5.36651,1.00039
0.75,0.872926,1.00128,4.35863,3.35948,5.35777,1.00043
0.76,0.880681,1.0013,4.34986,3.35077,5.349,1.00041
0.77,0.886903,1.00136,4.34102,3.34193,5.34007,1.00043
0.78,0.892891,1.00138,4.33212,3.33307,5.3312,1.00045
0.79,0.898783,1.0014,4.32316,3.32413,5.32223,1.00045
0.8,0.904743,1.00143,4.31415,3.31511,5.31321,1.00048
0.81,0.910503,1.00141,4.30507,3.30608,5.30416,1.00045
0.82,0.916371,1.00146,4.29594,3.29691,5.29496,1.00048
0.83,0.92213,1.00144,4.28674,3.28778,5.28582,1.00046
0.84,0.927785,1.00145,4.27749,3.27847,5.27651,1.00047
0.85,0.93338,1.00146,4.26819,3.2692,5.26725,1.00048
0.86,0.938728,1.00142,4.25883,3.25981,5.25787,1.00045
0.87,0.944375,1.00147,4.24941,3.2504,5.24843,1.00048
0.88,0.949421,1.00145,4.23995,3.24098,5.23901,1.00047
0.89,0.954765,1.0015,4.23042,3.23145,5.22941,1.00048
0.9,0.960012,1.00152,4.22085,3.22192,5.21989,1.0005
0.91,0.965072,1.00149,4.21123,3.21226,5.21024,1.00048
0.92,0.970279,1.00158,4.20155,3.20262,5.2005,1.00052
0.93,0.975192,1.00159,4.19182,3.19292,5.19078,1.00051
0.94,0.980291,1.00161,4.18204,3.18315,5.18095,1.00051
0.95,0.985258,1.00164,4.17222,3.17334,5.17115,1.00054
0.96,0.989988,1.0016,4.16234,3.16344,5.16129,1.00053
0.97,0.99488,1.00165,4.15242,3.15354,5.15132,1.00054
0.98,0.999648,1.00167,4.14244,3.14361,5.14137,1.00055
0.99,1.0043,1.00162,4.13242,3.13356,5.13137,1.00052
1,1.00902,1.00168,4.12236,3.1235,5.12125,1.00055
1.01,1.01352,1.00166,4.11224,3.1134,5.11117,1.00055
1.02,1.01795,1.00165,4.10209,3.10323,5.10099,1.00052
1.03,1.02253,1.0017,4.09189,3.09303,5.09076,1.00056
1.04,1.02687,1.00169,4.08164,3.0828,5.08054,1.00056
1.05,1.0311,1.00172,4.07135,3.07255,5.0702,1.00054
1.06,1.03537,1.00176,4.06102,3.06222,5.05987,1.00058
1.07,1.03966,1.00173,4.05064,3.05183,5.04953,1.00058
1.08,1.04376,1.00177,4.04022,3.04144,5.03905,1.00057
1.09,1.04744,1.0018,4.02977,3.03099,5.02858,1.0006
1.1,1.05141,1.00179,4.01927,3.0205,5.01812,1.00059
1.11,1.05536,1.00182,4.00874,3.01,5.00752,1.00058
1.12,1.05965,1.00185,3.99817,2.99942,4.99694,1.00061
1.13,1.06338,1.00182,3.98755,2.98881,4.98638,1.0006
1.14,1.0671,1.00184,3.9769,2.97819,4.97569,1.00058
1.15,1.07252,1.00188,3.9662,2.96749,4.96497,1.00062
1.16,1.07681,1.00188,3.95546,2.95676,4.95426,1.00063
1.17,1.08066,1.0019,3.94467,2.946,4.94342,1.00061
1.18,1.08441,1.00195,3.93385,2.93517,4.93254,1.00064
1.19,1.08804,1.00194,3.92298,2.92433,4.92173,1.00064
1.2,1.09111,1.00193,3.91209,2.91342,4.91083,1.00063
1.21,1.09431,1.00196,3.90116,2.9025,4.89987,1.00064
1.22,1.09795,1.00195,3.8902,2.89156,4.88895,1.00065
1.23,1.10126,1.00194,3.8792,2.88056,4.87796,1.00064
1.24,1.10464,1.00195,3.86817,2.86954,4.86689,1.00062
1.25,1.10803,1.00196,3.85711,2.85847,4.85584,1.00065
1.26,1.1113,1.00195,3.84601,2.84736,4.84477,1.00065
1.27,1.11447,1.00195,3.83489,2.83624,4.83361,1.00063
1.28,1.11781,1.002,3.82372,2.8251,4.8224,1.00065
1.29,1.12125,1.00201,3.81253,2.81392,4.81124,1.00066
1.3,1.12539,1.00201,3.8013,2.80269,4.8,1.00066
