time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,2,1,3,1
0.01,0.0189793,0.999983,1.99991,0.99989,2.99992,1
0.02,0.0379892,1.00002,1.99962,0.999642,2.99961,1.00001
0.03,0.0569135,1.00008,1.99915,0.999222,2.9991,1.00002
0.04,0.0757588,1.00014,1.99849,0.998602,2.9984,1.00004
0.05,0.0945351,1.00017,1.99763,0.99776,2.99753,1.00006
0.06,0.113224,1.00023,1.9966,0.996764,2.99644,1.00007
0.07,0.131831,1.00029,1.99537,0.995575,2.99517,1.00009
0.08,0.150388,1.00032,1.99396,0.994186,2.99373,1.00009
0.09,0.16899,1.00034,1.99237,0.992618,2.99209,1.00008
0.1,0.187596,1.00039,1.99058,0.990882,2.99029,1.00009
0.11,0.207008,1.00037,1.98861,0.988918,2.98838,1.0001
0.12,0.226964,1.00028,1.98644,0.986688,2.9864,1.00014
0.13,0.247429,1.00027,1.98407,0.984316,2.98415,1.00019
0.14,0.265893,1.00036,1.98151,0.981793,2.98151,1.00021
0.15,0.283531,1.00055,1.97876,0.979115,2.9783,1.00015
0.16,0.301837,1.00062,1.97584,0.976325,2.97521,1.00006
0.17,0.320554,1.00064,1.97273,0.973363,2.97221,1.00006
0.18,0.340165,1.00055,1.96942,0.96999,2.96913,1.00011
0.19,0.358126,1.00038,1.96593,0.966123,2.96586,1.00025
0.2,0.375536,1.0003,1.96226,0.962083,2.96198,1.00025
0.21,0.393799,1.00044,1.95842,0.958532,2.95803,1.00018
0.22,0.41241,1.00063,1.95439,0.954975,2.95398,1.00013
0.23,0.430499,1.0008,1.95018,0.951269,2.94984,1.00008
0.24,0.448497,1.00079,1.94578,0.946571,2.94526,1.00014
0.25,0.466717,1.0007,1.94121,0.941528,2.94062,1.00025
0.26,0.484793,1.00063,1.93645,0.936725,2.93616,1.00034
0.27,0.502403,1.00061,1.93151,0.931918,2.93149,1.0004
0.28,0.520265,1.00104,1.9264,0.927207,2.92575,1.00031
0.29,0.53759,1.00116,1.92111,0.92194,2.92016,1.00027
0.3,0.554434,1.00123,1.91565,0.916409,2.91447,1.00026
0.31,0.5722,1.00136,1.91002,0.910983,2.90896,1.00035
0.32,0.590061,1.00116,1.90421,0.905108,2.90376,1.00048
0.33,0.607164,1.00112,1.89822,0.89906,2.89782,1.0005
0.34,0.625028,1.00129,1.89206,0.892791,2.89125,1.00052
0.35,0.642235,1.00147,1.88573,0.886601,2.88454,1.00044
0.36,0.659478,1.0016,1.87922,0.880503,2.87803,1.00036
0.37,0.676828,1.00157,1.87254,0.873911,2.87153,1.00038
0.38,0.69371,1.00157,1.86569,0.866906,2.86473,1.00048
0.39,0.711161,1.00164,1.85866,0.859587,2.85747,1.00058
0.4,0.728012,1.00143,1.85147,0.852103,2.85047,1.00062
0.41,0.745314,1.00155,1.8441,0.84495,2.84303,1.00059
0.42,0.762132,1.00187,1.83656,0.838234,2.8355,1.0005
0.43,0.779088,1.00203,1.82886,0.830393,2.82743,1.00054
0.44,0.795637,1.00207,1.82099,0.822628,2.81958,1.00054
0.45,0.812487,1.00199,1.81295,0.814151,2.81164,1.00073
0.46,0.828959,1.00206,1.80474,0.806187,2.80364,1.00078
0.47,0.845938,1.00224,1.79636,0.797834,2.79508,1.00086
0.48,0.862383,1.00233,1.78782,0.789465,2.7864,1.00079
0.49,0.878818,1.00277,1.77912,0.780844,2.77681,1.00074
0.5,0.895078,1.00271,1.77025,0.772096,2.76828,1.00079
0.51,0.910819,1.00277,1.76122,0.763245,2.75941,1.00085
0.52,0.927227,1.00268,1.75203,0.754033,2.75059,1.00095
0.53,0.943219,1.00273,1.74268,0.744541,2.7411,1.00101
0.54,0.959346,1.00301,1.73317,0.735107,2.73115,1.00102
0.55,0.975184,1.00303,1.7235,0.725608,2.72147,1.00096
0.56,0.991376,1.00327,1.71366,0.71608,2.71137,1.00091
0.57,1.00721,1.00334,1.70367,0.706372,2.70164,1.00097
0.58,1.02287,1.00333,1.69352,0.695796,2.69133,1.00109
0.59,1.03854,1.00332,1.68322,0.685338,2.681,1.00115
