time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,1.5,0.5,2.5,1
0.01,0.0178637,1.00001,1.49991,0.499929,2.49991,1
0.02,0.0357009,1.0001,1.49964,0.499737,2.49958,1.00003
0.03,0.0534419,1.00018,1.4992,0.499348,2.4991,1.00006
0.04,0.0707902,1.00026,1.49858,0.498771,2.49843,1.00009
0.05,0.0878311,1.00035,1.49778,0.49803,2.49756,1.00011
0.06,0.104488,1.00036,1.49682,0.497059,2.49658,1.00011
0.07,0.120748,1.00036,1.4957,0.495941,2.49543,1.00011
0.08,0.136595,1.0003,1.49441,0.494617,2.49418,1.00008
0.09,0.153188,1.00023,1.49296,0.493143,2.49278,1.00005
0.1,0.170532,1.00018,1.49134,0.491524,2.49122,1.00003
0.11,0.189863,1.00004,1.48954,0.489645,2.48959,1.00001
0.12,0.210998,0.999979,1.48754,0.487594,2.48778,1.00007
0.13,0.234301,1.0001,1.48532,0.485465,2.48556,1.00014
0.14,0.255347,1.00044,1.48286,0.48328,2.48274,1.00017
0.15,0.271048,1.00091,1.48023,0.480901,2.4794,1.00016
0.16,0.286823,1.00071,1.47745,0.477905,2.47681,1.00016
0.17,0.303953,1.00071,1.47449,0.47503,2.47407,1.00023
0.18,0.323571,1.0003,1.47136,0.471378,2.47125,1.00023
0.19,0.343939,1.00024,1.46802,0.468296,2.46809,1.00014
0.2,0.359565,1.00038,1.46451,0.46514,2.46445,1.00003
0.21,0.375602,1.00009,1.46083,0.460974,2.46071,0.999956
0.22,0.393411,1.00016,1.45699,0.457128,2.45691,1.00005
0.23,0.41331,0.999953,1.45296,0.452654,2.45305,1.00015
0.24,0.429468,1.00036,1.44874,0.448954,2.44855,1.00016
0.25,0.444475,1.00082,1.44437,0.445357,2.44364,0.999967
0.26,0.461321,1.00055,1.43985,0.440591,2.43982,1.00016
0.27,0.479212,1.00057,1.43514,0.435272,2.43501,1.00043
0.28,0.493798,1.00071,1.43028,0.430694,2.42976,1.00024
0.29,0.510582,1.00107,1.42526,0.426221,2.42436,1.00014
0.3,0.527014,1.00077,1.42006,0.420776,2.41953,1.00014
0.31,0.541844,1.00044,1.41472,0.41465,2.41432,1.00028
0.32,0.558924,1.00029,1.40922,0.409562,2.40946,1.00024
0.33,0.57472,1.00057,1.40354,0.404553,2.40339,0.999988
0.34,0.588601,1.00074,1.39773,0.3981,2.39674,1.00005
0.35,0.605082,1.00021,1.39176,0.391759,2.39179,1.00023
0.36,0.619605,1.00073,1.38564,0.386183,2.38539,1.00033
0.37,0.635035,1.00078,1.37937,0.379661,2.37846,1.00018
0.38,0.64988,1.00103,1.37294,0.373964,2.37222,1.00016
0.39,0.66255,1.00119,1.36638,0.367636,2.36592,1.00033
0.4,0.678675,1.00063,1.35968,0.359821,2.35944,1.00044
0.41,0.691239,1.00132,1.35282,0.353982,2.35207,1.00036
0.42,0.705636,1.00114,1.34584,0.346737,2.34476,1.00015
0.43,0.717719,1.0009,1.33872,0.33911,2.33799,1.00034
0.44,0.732107,1.00082,1.33148,0.332041,2.33113,1.00037
