time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,8.5,7.5,9.5,1
0.01,0.0197717,0.999988,8.49991,7.49989,9.49992,1.00001
0.02,0.0393809,0.999999,8.49962,7.4996,9.49963,1.00001
0.03,0.0588516,1.00001,8.49915,7.49912,9.49913,1.00002
0.04,0.0781595,1.00003,8.49847,7.49845,9.49844,1.00002
0.05,0.0973172,1.00004,8.49761,7.49759,9.49755,1.00002
0.06,0.116324,1.00006,8.49656,7.49653,9.49647,1.00003
0.07,0.135194,1.00008,8.49531,7.49529,9.49519,1.00003
0.08,0.153914,1.00009,8.49388,7.49387,9.49372,1.00002
0.09,0.172475,1.00011,8.49226,7.49227,9.49207,1.00001
0.1,0.190929,1.00017,8.49046,7.49049,9.49023,1.00004
0.11,0.209236,1.00023,8.48847,7.48853,9.4882,1.00006
0.12,0.2274,1.00029,8.4863,7.4864,9.486,1.00009
0.13,0.245411,1.00034,8.48395,7.4841,9.48364,1.00011
0.14,0.263476,1.0004,8.48142,7.48163,9.4811,1.00013
0.15,0.28122,1.00048,8.47871,7.47899,9.47836,1.00016
0.16,0.298822,1.00058,8.47583,7.47619,9.47542,1.00019
0.17,0.316284,1.00075,8.47276,7.47324,9.47226,1.00026
0.18,0.333623,1.00095,8.46953,7.47013,9.46889,1.00033
0.19,0.350857,1.00117,8.46612,7.46687,9.46535,1.0004
0.2,0.367896,1.00139,8.46254,7.46345,9.46162,1.00047
0.21,0.384795,1.00169,8.45878,7.45989,9.45764,1.00057
0.22,0.401539,1.00207,8.45487,7.45619,9.45343,1.00069
0.23,0.418137,1.00247,8.45078,7.45235,9.44906,1.00082
0.24,0.434582,1.00287,8.44653,7.44837,9.44452,1.00094
0.25,0.450935,1.00336,8.44211,7.44425,9.43972,1.00109
0.26,0.46706,1.00393,8.43753,7.43998,9.43469,1.00128
0.27,0.483147,1.00451,8.43279,7.43558,9.42949,1.00146
0.28,0.498917,1.00516,8.4279,7.43106,9.42407,1.00165
0.29,0.514548,1.00594,8.42284,7.42643,9.41839,1.0019
0.3,0.529878,1.00672,8.41763,7.42167,9.41259,1.00215
0.31,0.545157,1.00754,8.41226,7.4168,9.40661,1.00241
0.32,0.560265,1.0085,8.40675,7.41182,9.40038,1.00273
