time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,0.999999,1.1,0.1,2.1,0.999999
0.01,0.015319,1.00002,1.09993,0.0999705,2.09994,1.00001
0.02,0.0301819,1.00016,1.09971,0.0999424,2.09968,1.00003
0.03,0.044619,1.0004,1.09935,0.0998999,2.09925,1.00008
0.04,0.0585786,1.00073,1.09884,0.0998443,2.09866,1.00014
0.05,0.0721841,1.00115,1.0982,0.0997761,2.0979,1.00021
0.06,0.0852572,1.00167,1.09742,0.0996966,2.09698,1.00031
0.07,0.0981434,1.00229,1.09651,0.0996071,2.0959,1.00043
0.08,0.110407,1.00299,1.09548,0.0995084,2.09467,1.00056
0.09,0.122739,1.00378,1.09433,0.099401,2.0933,1.00071
0.1,0.134684,1.00466,1.09305,0.0992854,2.09177,1.00088
0.11,0.146179,1.00563,1.09165,0.0991622,2.09009,1.00107
0.12,0.157491,1.00669,1.09014,0.0990318,2.08825,1.00127
0.13,0.168403,1.00786,1.08852,0.0988946,2.08626,1.00149
0.14,0.178952,1.00914,1.08679,0.0987512,2.08413,1.00176
0.15,0.189423,1.01051,1.08496,0.0986019,2.08184,1.00205
0.16,0.199385,1.01198,1.08303,0.0984473,2.07942,1.00235
0.17,0.209397,1.01351,1.08099,0.0982876,2.0769,1.00267
0.18,0.218611,1.01513,1.07886,0.0981234,2.07425,1.00301
0.19,0.228015,1.01686,1.07663,0.0979551,2.07144,1.00337
0.2,0.237157,1.01873,1.07431,0.0977829,2.06847,1.00379
0.21,0.246001,1.02069,1.0719,0.0976074,2.06535,1.00423
0.22,0.254523,1.02274,1.06941,0.0974289,2.06213,1.00468
0.23,0.262896,1.02484,1.06683,0.0972479,2.05882,1.00515
0.24,0.270981,1.02707,1.06417,0.0970642,2.05535,1.00565
0.25,0.278822,1.02946,1.06142,0.0968777,2.05169,1.0062
0.26,0.286484,1.03195,1.0586,0.0966889,2.0479,1.00677
0.27,0.29382,1.03447,1.05571,0.0964982,2.04408,1.00736
0.28,0.301053,1.03705,1.05274,0.0963058,2.0402,1.00796
0.29,0.30779,1.0398,1.0497,0.0961117,2.03618,1.00864
0.3,0.314493,1.04267,1.0466,0.0959158,2.03197,1.00934
0.31,0.320889,1.04562,1.04342,0.0957187,2.02768,1.01005
0.32,0.32703,1.04865,1.04019,0.095521,2.02331,1.01079
0.33,0.33298,1.05185,1.0369,0.0953236,2.01877,1.01159
0.34,0.338685,1.05518,1.03354,0.0951267,2.01407,1.01241
0.35,0.344035,1.05856,1.03013,0.0949306,2.00931,1.01325
0.36,0.349153,1.06209,1.02667,0.0947356,2.00444,1.01414
0.37,0.354173,1.06578,1.02316,0.0945418,1.9994,1.01508
0.38,0.35908,1.06955,1.0196,0.0943493,1.99426,1.01602
0.39,0.363415,1.07344,1.01599,0.0941584,1.989,1.017
0.4,0.367824,1.0775,1.01234,0.0939692,1.98362,1.01804
0.41,0.371942,1.0816,1.00864,0.0937819,1.97822,1.0191
0.42,0.375937,1.08576,1.00491,0.0935967,1.97281,1.02019
0.43,0.379715,1.09012,1.00113,0.0934129,1.96726,1.02136
0.44,0.383083,1.09457,0.99732,0.0932303,1.9616,1.02254
0.45,0.386374,1.09913,0.993476,0.0930494,1.95585,1.02373
0.46,0.389376,1.10391,0.989601,0.0928705,1.94995,1.02502
0.47,0.392348,1.10879,0.985696,0.0926933,1.94395,1.02632
0.48,0.395043,1.11377,0.981762,0.0925184,1.93784,1.02763
0.49,0.397604,1.11897,0.977801,0.0923457,1.9316,1.02904
0.5,0.399972,1.12428,0.973816,0.0921752,1.92525,1.03045
0.51,0.402008,1.12969,0.969809,0.0920072,1.91881,1.03186
0.52,0.404034,1.13525,0.965781,0.0918418,1.91234,1.03336
0.53,0.405843,1.14092,0.961734,0.091679,1.90578,1.03487
0.54,0.407538,1.14668,0.95767,0.0915187,1.89916,1.03639
0.55,0.409001,1.15265,0.953589,0.0913608,1.89244,1.03801
0.56,0.41029,1.15874,0.949495,0.0912051,1.88563,1.03963
0.57,0.411456,1.16493,0.945388,0.091052,1.87873,1.04126
0.58,0.412382,1.17134,0.941271,0.0909017,1.87175,1.04299
0.59,0.413206,1.17784,0.937145,0.0907545,1.8647,1.04471
0.6,0.413862,1.18449,0.933011,0.0906106,1.85753,1.04645
0.61,0.414259,1.19127,0.928872,0.0904698,1.85036,1.04825
0.62,0.414489,1.19816,0.924731,0.090332,1.84313,1.05007
0.63,0.41465,1.20514,0.920586,0.0901971,1.83586,1.05189
0.64,0.414677,1.21233,0.916441,0.0900656,1.82852,1.0538
0.65,0.414631,1.21965,0.912296,0.0899373,1.82112,1.05572
0.66,0.414323,1.22709,0.908152,0.089812,1.81363,1.05765
0.67,0.414031,1.23473,0.904011,0.0896896,1.80607,1.05964
0.68,0.413568,1.24253,0.899874,0.08957,1.79842,1.06165
0.69,0.412896,1.25041,0.895743,0.0894534,1.79074,1.06366
0.7,0.412142,1.2584,0.891619,0.0893399,1.78304,1.06568
0.71,0.411287,1.26657,0.887502,0.0892294,1.7753,1.06777
