time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,21,20,22,1
0.01,0.0183718,0.999989,20.9999,19.9999,21.9999,1.00001
0.02,0.0343243,0.999999,20.9997,19.9996,21.9997,1.00001
0.03,0.0483441,1.00001,20.9993,19.9992,21.9992,1.00002
0.04,0.0606588,1.00002,20.9987,19.9987,21.9987,1.00002
0.05,0.0716926,1.00003,20.9981,19.9981,21.998,1.00002
0.06,0.0815741,1.00004,20.9973,19.9973,21.9972,1.00002
0.07,0.090457,1.00005,20.9964,19.9964,21.9964,1.00002
0.08,0.0984913,1.00006,20.9955,19.9955,21.9954,1.00002
0.09,0.10578,1.00006,20.9945,19.9945,21.9944,1.00002
0.1,0.112417,1.00006,20.9934,19.9934,21.9933,1.00002
0.11,0.118486,1.00005,20.9923,19.9923,21.9922,1.00001
0.12,0.124069,1.00005,20.991,19.9911,21.991,1.00001
0.13,0.12923,1.00006,20.9898,19.9898,21.9897,1.00002
0.14,0.133999,1.00007,20.9885,19.9885,21.9884,1.00004
0.15,0.138375,1.00007,20.9871,19.9872,21.9871,1.00005
0.16,0.142456,1.00006,20.9857,19.9858,21.9858,1.00005
0.17,0.146248,1.00005,20.9843,19.9844,21.9844,1.00006
0.18,0.149807,1.00002,20.9828,19.9829,21.983,1.00006
0.19,0.15314,0.999996,20.9813,19.9814,21.9815,1.00007
0.2,0.156274,0.999965,20.9797,19.9799,21.9801,1.00006
0.21,0.15921,0.999937,20.9782,19.9783,21.9785,1.00006
0.22,0.161984,0.999914,20.9766,19.9767,21.977,1.00005
0.23,0.164602,0.999918,20.9749,19.9751,21.9754,1.00007
0.24,0.16709,0.99993,20.9733,19.9735,21.9738,1.00009
0.25,0.169457,0.999945,20.9716,19.9718,21.9721,1.00011
0.26,0.1717,0.99996,20.9699,19.9701,21.9704,1.00012
0.27,0.173822,0.999969,20.9682,19.9684,21.9687,1.00013
0.28,0.17587,0.999971,20.9664,19.9667,21.967,1.00013
0.29,0.177851,0.999974,20.9647,19.965,21.9653,1.00014
0.3,0.179721,0.99998,20.9629,19.9632,21.9635,1.00014
0.31,0.181495,0.999988,20.9611,19.9614,21.9617,1.00014
0.32,0.183201,1.00002,20.9592,19.9596,21.9599,1.00016
0.33,0.184845,1.00006,20.9574,19.9578,21.9581,1.00018
0.34,0.18643,1.0001,20.9556,19.956,21.9562,1.0002
0.35,0.187955,1.00014,20.9537,19.9542,21.9543,1.00021
0.36,0.18941,1.00018,20.9518,19.9523,21.9524,1.00023
0.37,0.190828,1.00021,20.9499,19.9505,21.9505,1.00024
0.38,0.192199,1.00023,20.948,19.9486,21.9486,1.00024
0.39,0.19349,1.00025,20.9461,19.9467,21.9466,1.00025
0.4,0.194731,1.00028,20.9441,19.9447,21.9447,1.00025
0.41,0.195941,1.00033,20.9422,19.9428,21.9427,1.00027
0.42,0.19711,1.00038,20.9402,19.9408,21.9407,1.0003
0.43,0.198245,1.00043,20.9382,19.9389,21.9386,1.00032
0.44,0.199344,1.00047,20.9362,19.9369,21.9366,1.00033
0.45,0.200413,1.00053,20.9342,19.9349,21.9346,1.00035
0.46,0.201446,1.00059,20.9322,19.933,21.9325,1.00036
0.47,0.202451,1.00064,20.9302,19.931,21.9304,1.00036
0.48,0.203426,1.0007,20.9282,19.929,21.9283,1.00036
0.49,0.204385,1.00078,20.9262,19.927,21.9262,1.0004
0.5,0.205351,1.00086,20.9241,19.925,21.9241,1.00042
0.51,0.206276,1.00094,20.9221,19.923,21.922,1.00045
0.52,0.207165,1.001,20.92,19.921,21.9199,1.00047
0.53,0.208032,1.00105,20.9179,19.9189,21.9178,1.00048
0.54,0.208864,1.0011,20.9158,19.9169,21.9157,1.00049
0.55,0.209669,1.00116,20.9137,19.9148,21.9135,1.0005
0.56,0.210457,1.00122,20.9116,19.9128,21.9114,1.00052
