time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,16,15,17,1
0.01,0.0196677,1,15.9999,14.9999,16.9999,1
0.02,0.0389516,1,15.9996,14.9996,16.9996,1
0.03,0.05787,1.00001,15.9991,14.9991,16.9991,1
0.04,0.0763474,1.00001,15.9985,14.9985,16.9984,0.999998
0.05,0.0944464,1.00001,15.9976,14.9976,16.9976,0.999999
0.06,0.112168,1.00003,15.9966,14.9966,16.9966,1
0.07,0.129592,1.00005,15.9954,14.9954,16.9953,1.00001
0.08,0.146681,1.00006,15.994,14.9941,16.9939,1.00001
0.09,0.163472,1.00008,15.9924,14.9925,16.9924,1
0.1,0.180075,1.00012,15.9907,14.9908,16.9906,1.00002
0.11,0.196308,1.00018,15.9889,14.989,16.9887,1.00005
0.12,0.212201,1.00023,15.9868,14.987,16.9867,1.00007
0.13,0.227833,1.00029,15.9846,14.9849,16.9844,1.00009
0.14,0.243181,1.00034,15.9823,14.9825,16.9821,1.0001
0.15,0.25825,1.00038,15.9798,14.9801,16.9795,1.00012
0.16,0.273061,1.00045,15.9771,14.9775,16.9768,1.00014
0.17,0.287618,1.00057,15.9743,14.9747,16.9739,1.00019
0.18,0.301954,1.0007,15.9714,14.9718,16.9709,1.00023
0.19,0.316051,1.00084,15.9683,14.9688,16.9677,1.00028
0.2,0.329892,1.00099,15.965,14.9657,16.9643,1.00031
0.21,0.343461,1.00111,15.9617,14.9624,16.9609,1.00034
0.22,0.356817,1.00126,15.9582,14.959,16.9573,1.00041
0.23,0.369982,1.00144,15.9545,14.9555,16.9536,1.00048
0.24,0.382724,1.00163,15.9508,14.9518,16.9497,1.00053
0.25,0.395396,1.00182,15.9469,14.9481,16.9456,1.00057
0.26,0.407899,1.00201,15.9429,14.9442,16.9415,1.00064
0.27,0.42026,1.00223,15.9387,14.9402,16.9372,1.00072
0.28,0.432351,1.00246,15.9345,14.9361,16.9328,1.00079
0.29,0.444172,1.00267,15.9301,14.9318,16.9282,1.00085
0.3,0.455892,1.0029,15.9256,14.9275,16.9236,1.00094
0.31,0.467389,1.00312,15.921,14.923,16.9188,1.00103
0.32,0.478678,1.00335,15.9163,14.9184,16.9139,1.0011
