time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,0.999999,1.1,0.1,2.1,0.999999
0.01,0.0153606,1.00003,1.09992,0.0999681,2.09993,1.00001
0.02,0.0301121,1.00016,1.0997,0.0999119,2.09966,1.00004
0.03,0.0441674,1.00038,1.09933,0.0997918,2.09921,1.00009
0.04,0.0573936,1.00066,1.09882,0.0995622,2.0986,1.00017
0.05,0.0699803,1.00096,1.09818,0.0992096,2.09783,1.00028
0.06,0.0815164,1.0013,1.09743,0.0987356,2.09691,1.00039
0.07,0.0925869,1.00166,1.09656,0.0981416,2.09584,1.0005
0.08,0.102904,1.002,1.09558,0.0974298,2.09464,1.0006
0.09,0.112596,1.0023,1.0945,0.096579,2.09335,1.00068
0.1,0.121913,1.00255,1.09333,0.0956015,2.09201,1.00075
0.11,0.130497,1.00272,1.09207,0.0944975,2.09066,1.00079
0.12,0.138961,1.0028,1.09073,0.0932718,2.0893,1.00081
0.13,0.147181,1.00279,1.0893,0.0919028,2.08791,1.00079
0.14,0.154325,1.00274,1.08779,0.090438,2.08648,1.00076
0.15,0.161603,1.00264,1.08621,0.0888438,2.08499,1.00071
0.16,0.169046,1.00253,1.08456,0.0871436,2.08344,1.00068
0.17,0.176581,1.00241,1.08283,0.0854195,2.08187,1.00063
0.18,0.183719,1.00232,1.08103,0.08359,2.08019,1.00061
0.19,0.190919,1.00229,1.07916,0.0816811,2.0783,1.0006
0.2,0.197475,1.00229,1.07722,0.0797283,2.07634,1.00059
0.21,0.204066,1.00233,1.07521,0.0777735,2.07429,1.00059
0.22,0.210246,1.00244,1.07314,0.0758252,2.07215,1.0006
0.23,0.215607,1.0026,1.07101,0.0738668,2.06994,1.00063
0.24,0.221147,1.00281,1.06883,0.0718577,2.06765,1.00069
0.25,0.226611,1.00301,1.06659,0.0698068,2.06533,1.00077
0.26,0.231131,1.00325,1.0643,0.0677609,2.06299,1.00085
0.27,0.235169,1.00352,1.06197,0.0657074,2.06056,1.00094
0.28,0.238623,1.00382,1.0596,0.063622,2.058,1.00099
0.29,0.241532,1.00405,1.0572,0.0614673,2.05546,1.00103
0.3,0.243928,1.00429,1.05478,0.0593216,2.0529,1.00107
0.31,0.246079,1.00455,1.05233,0.0571467,2.05034,1.00113
0.32,0.247727,1.00472,1.04986,0.0548923,2.04789,1.0012
0.33,0.2493,1.00486,1.04737,0.0525962,2.0454,1.00125
0.34,0.250228,1.00501,1.04487,0.0502808,2.04284,1.00127
0.35,0.250929,1.00512,1.04237,0.0479397,2.04028,1.00127
0.36,0.251176,1.00523,1.03986,0.0456421,2.03773,1.00125
0.37,0.251272,1.00538,1.03735,0.0433838,2.03519,1.00126
0.38,0.251294,1.0055,1.03484,0.0411029,2.03273,1.00129
0.39,0.250903,1.00564,1.03232,0.0388357,2.03024,1.00132
0.4,0.250096,1.00581,1.02982,0.0365739,2.02769,1.00134
0.41,0.248814,1.006,1.02733,0.0343554,2.02514,1.00136
0.42,0.246997,1.00623,1.02485,0.0322051,2.02257,1.00138
0.43,0.244975,1.00654,1.02239,0.0301666,2.02001,1.00143
0.44,0.242745,1.00686,1.01995,0.0281656,2.01751,1.00149
0.45,0.24004,1.0072,1.01754,0.0261973,2.01502,1.00157
0.46,0.236626,1.00758,1.01515,0.0243096,2.01251,1.00164
0.47,0.232643,1.00798,1.01281,0.0224958,2.01003,1.0017
0.48,0.227983,1.00839,1.0105,0.0207476,2.00758,1.00176
0.49,0.222696,1.00886,1.00825,0.0191227,2.0052,1.00184
0.5,0.217211,1.00937,1.00605,0.0176389,2.00289,1.00192
0.51,0.211314,1.00983,1.00391,0.0161563,2.00066,1.00201
0.52,0.205089,1.01037,1.00182,0.0148528,1.99844,1.00208
0.53,0.197982,1.01087,0.999809,0.0135915,1.9963,1.00214
0.54,0.190144,1.0114,0.997868,0.0124547,1.99424,1.00219
0.55,0.181665,1.0119,0.996009,0.0113604,1.99228,1.00224
0.56,0.172531,1.01241,0.994237,0.0103649,1.99041,1.00231
0.57,0.163085,1.01287,0.992559,0.00938211,1.98867,1.00238
0.58,0.153476,1.01335,0.990976,0.00847731,1.98698,1.00246
0.59,0.14359,1.01379,0.989491,0.00762382,1.9854,1.00253
0.6,0.133447,1.01422,0.988105,0.00680028,1.98387,1.00259
0.61,0.123157,1.01458,0.986822,0.00602447,1.9825,1.00264
0.62,0.11251,1.01491,0.985643,0.00528818,1.9812,1.00269
0.63,0.101549,1.01517,0.984573,0.00457971,1.98007,1.00274
0.64,0.090477,1.01537,0.983612,0.0038626,1.97904,1.00277
0.65,0.0793914,1.01386,0.982763,-0,1.97817,1.00279
0.66,0.0684865,1.01426,0.982023,-0,1.97741,1.0028
0.67,0.0580992,1.0146,0.981391,1.46668e-08,1.97674,1.0028
0.68,0.0477654,1.01483,0.980862,-0,1.97624,1.00277
0.69,0.0380901,1.01497,0.980434,-0,1.97586,1.00272
0.7,0.0286187,1.01506,0.9801,4.87995e-09,1.9756,1.00267
0.71,0.0197409,1.01508,0.979858,4.92143e-09,1.97545,1.00262
0.72,0.011632,1.01503,0.9797,5.12085e-09,1.97544,1.00257
0.73,0.0039243,1.01492,0.979623,5.2623e-09,1.97552,1.0025
