time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,8.5,7.5,9.5,1
0.01,0.0192254,0.999988,8.49991,7.49989,9.49993,1.00001
0.02,0.0373076,0.999999,8.49964,7.49963,9.49965,1.00001
0.03,0.0543832,1.00001,8.4992,7.49919,9.49919,1.00002
0.04,0.0705234,1.00003,8.4986,7.49858,9.49856,1.00002
0.05,0.0857762,1.00005,8.49783,7.49782,9.49777,1.00002
0.06,0.100309,1.00006,8.49691,7.4969,9.49682,1.00002
0.07,0.114132,1.00008,8.49586,7.49584,9.49573,1.00003
0.08,0.127289,1.0001,8.49466,7.49465,9.4945,1.00002
0.09,0.139822,1.00011,8.49334,7.49334,9.49315,1.00002
0.1,0.151783,1.00012,8.4919,7.4919,9.49168,1.00001
0.11,0.163222,1.00015,8.49033,7.49036,9.4901,1.00002
0.12,0.174153,1.00019,8.48866,7.4887,9.48841,1.00004
0.13,0.184618,1.00022,8.48688,7.48695,9.48663,1.00006
0.14,0.19462,1.00024,8.48499,7.4851,9.48477,1.00008
0.15,0.204154,1.00024,8.48301,7.48316,9.48285,1.00009
0.16,0.213326,1.00023,8.48093,7.48112,9.48083,1.00009
0.17,0.222102,1.00023,8.47876,7.47898,9.47872,1.0001
0.18,0.23054,1.00023,8.47651,7.47677,9.47652,1.0001
0.19,0.238618,1.00026,8.47417,7.47448,9.47421,1.00013
0.2,0.246427,1.00031,8.47175,7.47212,9.47181,1.00016
0.21,0.253928,1.00037,8.46926,7.4697,9.46932,1.00019
0.22,0.261104,1.00044,8.46669,7.46721,9.46677,1.00021
0.23,0.268071,1.00049,8.46406,7.46464,9.46414,1.00024
0.24,0.274644,1.00055,8.46135,7.46201,9.46142,1.00026
0.25,0.281127,1.00063,8.45858,7.45932,9.45862,1.00028
0.26,0.28737,1.00076,8.45574,7.45658,9.45572,1.00034
0.27,0.293386,1.0009,8.45285,7.45379,9.45276,1.00038
0.28,0.299217,1.00103,8.44989,7.45094,9.44975,1.00043
0.29,0.304867,1.00115,8.44688,7.44802,9.44667,1.00047
0.3,0.310216,1.00127,8.44381,7.44504,9.4435,1.0005
0.31,0.315453,1.00143,8.44068,7.44199,9.44026,1.00056
0.32,0.320497,1.00161,8.43751,7.43891,9.43695,1.00063
0.33,0.325417,1.00177,8.43429,7.43578,9.43361,1.00069
0.34,0.330093,1.00197,8.43101,7.43262,9.43016,1.00074
0.35,0.334753,1.00218,8.42769,7.42943,9.42665,1.00078
0.36,0.339168,1.00243,8.42433,7.42621,9.42309,1.00087
0.37,0.343514,1.00267,8.42092,7.42296,9.41952,1.00095
0.38,0.347568,1.0029,8.41747,7.41968,9.41592,1.00102
