time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,11,10,12,1
0.01,0.0193493,1,10.9999,9.9999,11.9999,0.999999
0.02,0.0375276,1.00001,10.9996,9.99963,11.9996,1
0.03,0.0547359,1.00004,10.9992,9.99919,11.9991,1.00001
0.04,0.0709563,1.00006,10.9985,9.99858,11.9985,1.00002
0.05,0.0862522,1.00008,10.9977,9.9978,11.9977,1.00003
0.06,0.100792,1.0001,10.9968,9.99688,11.9967,1.00003
0.07,0.114607,1.00012,10.9957,9.99582,11.9956,1.00004
0.08,0.127763,1.00014,10.9945,9.99463,11.9944,1.00003
0.09,0.140317,1.00014,10.9932,9.99331,11.9931,1.00002
0.1,0.152388,1.00014,10.9917,9.99186,11.9916,1.00001
0.11,0.164018,1.00015,10.9901,9.99028,11.99,1.00002
0.12,0.175152,1.00013,10.9884,9.98856,11.9884,1.00003
0.13,0.185813,1.00011,10.9866,9.98673,11.9866,1.00005
0.14,0.196074,1.00012,10.9847,9.98482,11.9847,1.00006
0.15,0.205798,1.00013,10.9827,9.98282,11.9827,1.00006
0.16,0.215099,1.00015,10.9806,9.98074,11.9805,1.00005
0.17,0.223923,1.00016,10.9784,9.97856,11.9783,1.00003
0.18,0.232374,1.00016,10.9762,9.9763,11.976,1.00002
0.19,0.240592,1.00019,10.9738,9.97394,11.9736,1.00004
0.2,0.248603,1.00017,10.9713,9.97147,11.9712,1.00005
0.21,0.256382,1.00018,10.9688,9.96893,11.9687,1.00008
0.22,0.263732,1.0002,10.9662,9.96635,11.9661,1.00008
0.23,0.270684,1.00022,10.9635,9.96371,11.9634,1.00007
0.24,0.277248,1.00024,10.9608,9.961,11.9606,1.00005
0.25,0.283822,1.0003,10.958,9.95824,11.9578,1.00007
0.26,0.290317,1.0003,10.9551,9.95537,11.9549,1.00008
0.27,0.296554,1.00027,10.9522,9.9524,11.9521,1.0001
0.28,0.302357,1.00027,10.9492,9.9494,11.9491,1.0001
0.29,0.30794,1.00027,10.9462,9.94635,11.946,1.00008
0.3,0.313426,1.00031,10.9431,9.94327,11.9428,1.00009
0.31,0.318901,1.00033,10.9399,9.94014,11.9397,1.0001
0.32,0.324209,1.00031,10.9367,9.93691,11.9365,1.0001
0.33,0.329114,1.0003,10.9334,9.93364,11.9332,1.00009
0.34,0.333825,1.00028,10.9301,9.9303,11.9299,1.00008
0.35,0.338509,1.00031,10.9267,9.92695,11.9265,1.0001
0.36,0.343236,1.00033,10.9233,9.92357,11.9231,1.00011
0.37,0.347707,1.00031,10.9199,9.92012,11.9197,1.0001
0.38,0.351881,1.00031,10.9164,9.91662,11.9162,1.00009
0.39,0.355958,1.00033,10.9128,9.91306,11.9126,1.0001
0.4,0.360069,1.00036,10.9093,9.9095,11.909,1.00011
0.41,0.364182,1.00035,10.9056,9.90589,11.9054,1.00011
0.42,0.367929,1.00034,10.902,9.90225,11.9018,1.00011
0.43,0.371554,1.00036,10.8983,9.89855,11.898,1.0001
0.44,0.375235,1.00039,10.8946,9.89481,11.8943,1.00012
0.45,0.378948,1.00039,10.8908,9.89106,11.8905,1.00012
0.46,0.382294,1.00038,10.887,9.88727,11.8867,1.00012
