time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,3.5,2.5,4.5,1
0.01,0.01968,1,3.49991,2.49991,4.4999,1
0.02,0.0393387,1.00001,3.49962,2.49962,4.4996,1
0.03,0.0589591,1.00002,3.49913,2.49914,4.49911,1
0.04,0.0785404,1.00003,3.49845,2.49846,4.49841,1.00001
0.05,0.0980835,1.00004,3.49758,2.49759,4.49752,1.00001
0.06,0.117583,1.00006,3.49651,2.49653,4.49644,1.00001
0.07,0.137042,1.00008,3.49524,2.49528,4.49516,1.00001
0.08,0.156462,1.0001,3.49378,2.49384,4.49367,1.00001
0.09,0.17584,1.00013,3.49213,2.49223,4.49198,1.00001
0.1,0.195182,1.00018,3.49028,2.4904,4.49013,1.00004
0.11,0.214476,1.00026,3.48824,2.4884,4.48804,1.00008
0.12,0.233725,1.00035,3.48601,2.48623,4.48574,1.00011
0.13,0.252917,1.00044,3.48358,2.48389,4.48326,1.00013
0.14,0.272288,1.00054,3.48096,2.48134,4.48058,1.00016
0.15,0.291397,1.00067,3.47815,2.47862,4.47768,1.0002
0.16,0.310453,1.00084,3.47515,2.47574,4.47457,1.00025
0.17,0.329456,1.00106,3.47196,2.47268,4.47123,1.00034
0.18,0.34839,1.00131,3.46857,2.46944,4.46768,1.00042
0.19,0.36729,1.00158,3.465,2.46606,4.46392,1.00051
0.2,0.386101,1.00187,3.46124,2.46248,4.45993,1.00059
0.21,0.404833,1.00227,3.4573,2.45874,4.45569,1.00074
0.22,0.423487,1.00272,3.45316,2.4549,4.45123,1.00088
0.23,0.442045,1.00318,3.44884,2.45086,4.44657,1.00102
0.24,0.460585,1.0037,3.44434,2.44671,4.44168,1.00118
0.25,0.47899,1.00432,3.43965,2.44237,4.43655,1.0014
0.26,0.497364,1.00497,3.43477,2.43786,4.4312,1.00162
0.27,0.515516,1.00568,3.42971,2.4332,4.42555,1.00184
0.28,0.533565,1.00656,3.42447,2.42843,4.41963,1.00213
0.29,0.551517,1.00747,3.41906,2.42355,4.41353,1.00242
0.3,0.569299,1.00845,3.41346,2.41855,4.40719,1.00272
0.31,0.586984,1.00955,3.40768,2.41333,4.40055,1.0031
0.32,0.604541,1.01074,3.40173,2.40802,4.39362,1.00347
0.33,0.621882,1.01207,3.39561,2.4026,4.38639,1.00386
0.34,0.639075,1.01352,3.38931,2.3971,4.37898,1.00433
0.35,0.656035,1.01499,3.38284,2.39136,4.37126,1.00479
0.36,0.672763,1.01671,3.3762,2.38559,4.36316,1.0053
0.37,0.689319,1.01853,3.3694,2.37974,4.35486,1.00586
