time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,11,10,12,1
0.01,0.01987,1,10.9999,9.9999,11.9999,1
0.02,0.0396921,1.00001,10.9996,9.99961,11.9996,1
0.03,0.0594626,1.00001,10.9991,9.99912,11.9991,1
0.04,0.0791784,1.00002,10.9984,9.99844,11.9984,1
0.05,0.0988406,1.00003,10.9976,9.99756,11.9975,1
0.06,0.11845,1.00003,10.9965,9.99648,11.9964,1
0.07,0.138008,1.00004,10.9952,9.99522,11.9951,0.999999
0.08,0.157616,1.00006,10.9937,9.99377,11.9936,0.999997
0.09,0.177034,1.00009,10.9921,9.99213,11.9919,0.999995
0.1,0.196604,1.00013,10.9902,9.99029,11.9901,1.00003
0.11,0.215959,1.00019,10.9882,9.98827,11.988,1.00006
0.12,0.235256,1.00027,10.9859,9.98607,11.9857,1.00008
0.13,0.254488,1.00035,10.9835,9.9837,11.9832,1.0001
0.14,0.273694,1.00043,10.9808,9.98113,11.9805,1.00013
0.15,0.292805,1.00054,10.978,9.97839,11.9776,1.00016
0.16,0.311857,1.0007,10.975,9.97548,11.9745,1.00021
0.17,0.330847,1.0009,10.9718,9.97239,11.9712,1.00029
0.18,0.349763,1.00112,10.9684,9.96913,11.9676,1.00036
0.19,0.368628,1.00138,10.9648,9.96572,11.9638,1.00044
0.2,0.387396,1.00165,10.961,9.96211,11.9599,1.00052
0.21,0.406073,1.00203,10.9571,9.95835,11.9556,1.00066
0.22,0.424666,1.00245,10.9529,9.95448,11.9512,1.00079
0.23,0.443156,1.00288,10.9486,9.95041,11.9465,1.00093
0.24,0.461645,1.00338,10.9441,9.94622,11.9416,1.00108
0.25,0.479945,1.00396,10.9394,9.94185,11.9365,1.00128
0.26,0.498235,1.00458,10.9345,9.93731,11.9312,1.00149
0.27,0.516293,1.00526,10.9294,9.93263,11.9255,1.0017
0.28,0.534246,1.0061,10.9242,9.92784,11.9196,1.00198
0.29,0.552085,1.00697,10.9188,9.92292,11.9136,1.00226
0.3,0.569758,1.0079,10.9131,9.91788,11.9073,1.00255
0.31,0.587327,1.00895,10.9074,9.91263,11.9006,1.00291
0.32,0.604771,1.0101,10.9014,9.9073,11.8938,1.00326
0.33,0.622017,1.01137,10.8953,9.90185,11.8866,1.00364
0.34,0.639035,1.01276,10.889,9.89631,11.8792,1.00409
0.35,0.655878,1.01418,10.8825,9.89056,11.8715,1.00453
0.36,0.672478,1.01582,10.8759,9.88475,11.8635,1.00503
0.37,0.688902,1.01757,10.8691,9.87886,11.8553,1.00556
0.38,0.705113,1.01936,10.8621,9.87278,11.8468,1.00611
0.39,0.721209,1.02136,10.855,9.8666,11.8379,1.00671
0.4,0.736957,1.02348,10.8477,9.8604,11.8288,1.00733
0.41,0.752447,1.02578,10.8403,9.85402,11.8194,1.00803
0.42,0.767729,1.02817,10.8327,9.84753,11.8097,1.00871
0.43,0.782702,1.0308,10.8249,9.84104,11.7997,1.00948
0.44,0.797219,1.03351,10.817,9.83432,11.7893,1.01025
0.45,0.811616,1.0364,10.809,9.82761,11.7787,1.01107
0.46,0.825733,1.03951,10.8008,9.8208,11.7677,1.01193
