time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,13.5,12.5,14.5,1
0.01,0.0192948,1,13.4999,12.4999,14.4999,1
0.02,0.0374346,1,13.4996,12.4996,14.4996,1
0.03,0.05459,1.00001,13.4992,12.4992,14.4992,1
0.04,0.070752,1.00001,13.4985,12.4986,14.4985,0.999999
0.05,0.0860096,1.00002,13.4978,12.4978,14.4977,1
0.06,0.100453,1.00002,13.4968,12.4969,14.4968,1
0.07,0.114305,1.00004,13.4958,12.4958,14.4957,1
0.08,0.127492,1.00004,13.4945,12.4946,14.4945,1
0.09,0.140057,1.00005,13.4932,12.4933,14.4932,1
0.1,0.152114,1.00007,13.4918,12.4918,14.4917,1
0.11,0.163571,1.0001,13.4902,12.4903,14.4901,1.00002
0.12,0.174531,1.00013,13.4885,12.4886,14.4884,1.00004
0.13,0.185,1.00017,13.4867,12.4869,14.4866,1.00006
0.14,0.195022,1.0002,13.4848,12.485,14.4847,1.00007
0.15,0.204597,1.00022,13.4828,12.483,14.4827,1.00008
0.16,0.21381,1.00024,13.4807,12.4809,14.4806,1.00008
0.17,0.222606,1.00028,13.4785,12.4788,14.4784,1.00009
0.18,0.231051,1.00032,13.4763,12.4765,14.4761,1.0001
0.19,0.239179,1.0004,13.4739,12.4742,14.4737,1.00014
0.2,0.246993,1.00046,13.4715,12.4718,14.4712,1.00016
0.21,0.254552,1.00053,13.469,12.4694,14.4687,1.00018
0.22,0.261777,1.00061,13.4664,12.4668,14.466,1.0002
0.23,0.268698,1.00067,13.4637,12.4642,14.4633,1.00021
0.24,0.275302,1.00072,13.461,12.4616,14.4606,1.00022
0.25,0.281787,1.00081,13.4582,12.4588,14.4577,1.00025
0.26,0.288076,1.0009,13.4554,12.456,14.4548,1.00029
0.27,0.294165,1.00099,13.4525,12.4532,14.4518,1.00031
0.28,0.299965,1.00107,13.4495,12.4503,14.4488,1.00033
0.29,0.305584,1.00113,13.4465,12.4473,14.4457,1.00034
0.3,0.311011,1.0012,13.4434,12.4443,14.4426,1.00037
0.31,0.316308,1.00129,13.4403,12.4412,14.4394,1.00041
0.32,0.321419,1.00137,13.4371,12.438,14.4362,1.00044
0.33,0.32636,1.00144,13.4339,12.4348,14.4329,1.00046
0.34,0.331099,1.0015,13.4306,12.4316,14.4295,1.00047
0.35,0.335732,1.00157,13.4272,12.4283,14.4262,1.0005
0.36,0.340238,1.00164,13.4239,12.425,14.4228,1.00054
0.37,0.344617,1.00171,13.4204,12.4216,14.4193,1.00057
0.38,0.348819,1.00177,13.417,12.4182,14.4158,1.00058
0.39,0.352905,1.00182,13.4135,12.4147,14.4123,1.00059
0.4,0.356872,1.0019,13.4099,12.4112,14.4087,1.00063
0.41,0.360771,1.00197,13.4063,12.4076,14.405,1.00066
0.42,0.364524,1.00203,13.4027,12.4041,14.4014,1.00068
0.43,0.368169,1.00207,13.399,12.4004,14.3976,1.00067
0.44,0.371726,1.00214,13.3953,12.3968,14.3939,1.00071
0.45,0.375266,1.00221,13.3916,12.3931,14.3902,1.00073
0.46,0.378616,1.00227,13.3878,12.3894,14.3863,1.00074
0.47,0.381904,1.00231,13.384,12.3856,14.3825,1.00074
