time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,2,1,3,1
0.01,0.0183185,0.999995,1.99992,0.999904,2.99993,1.00001
0.02,0.035527,1.00002,1.99967,0.999666,2.99967,1.00002
0.03,0.0517562,1.00005,1.99925,0.999274,2.99922,1.00003
0.04,0.0671034,1.0001,1.99868,0.998731,2.99861,1.00004
0.05,0.0815548,1.00015,1.99795,0.998047,2.99785,1.00005
0.06,0.0953369,1.00021,1.99708,0.997227,2.99693,1.00006
0.07,0.108426,1.00027,1.99608,0.996281,2.99587,1.00007
0.08,0.120834,1.00035,1.99496,0.995223,2.99469,1.00008
0.09,0.132665,1.00043,1.99371,0.994053,2.99338,1.0001
0.1,0.143924,1.00052,1.99235,0.99278,2.99196,1.00011
0.11,0.154678,1.00064,1.99087,0.991409,2.99043,1.00015
0.12,0.164947,1.00076,1.98929,0.989945,2.9888,1.00019
0.13,0.174768,1.00089,1.98761,0.988393,2.98707,1.00022
0.14,0.18414,1.00102,1.98583,0.986761,2.98526,1.00027
0.15,0.193062,1.00114,1.98396,0.985052,2.98339,1.00031
0.16,0.201655,1.00127,1.982,0.983272,2.98144,1.00035
0.17,0.209848,1.0014,1.97996,0.981404,2.9794,1.00039
0.18,0.217718,1.00154,1.97784,0.979462,2.97727,1.00044
0.19,0.225241,1.00169,1.97564,0.977457,2.97504,1.00048
0.2,0.232432,1.00189,1.97336,0.975396,2.97273,1.00056
0.21,0.239386,1.00211,1.97101,0.973283,2.97033,1.00063
0.22,0.246028,1.00234,1.9686,0.971123,2.96787,1.00071
0.23,0.252372,1.00257,1.96612,0.968917,2.96534,1.00078
0.24,0.258511,1.00282,1.96358,0.966662,2.96273,1.00085
0.25,0.264424,1.00307,1.96097,0.964341,2.96004,1.00091
0.26,0.270091,1.00338,1.95831,0.961977,2.95727,1.00102
0.27,0.275509,1.00371,1.95559,0.959578,2.95442,1.00112
0.28,0.280762,1.00405,1.95282,0.957147,2.95152,1.00122
0.29,0.285761,1.00439,1.95,0.954685,2.94856,1.00132
0.3,0.290623,1.00476,1.94712,0.952197,2.94553,1.00141
0.31,0.295254,1.00516,1.9442,0.949652,2.94243,1.00153
0.32,0.299693,1.00558,1.94124,0.947054,2.93925,1.00166
0.33,0.303994,1.006,1.93823,0.944417,2.93604,1.00178
0.34,0.308173,1.00643,1.93517,0.941751,2.93277,1.00191
0.35,0.312125,1.00688,1.93208,0.939055,2.92941,1.00202
0.36,0.315958,1.00739,1.92895,0.936338,2.92598,1.00217
0.37,0.319666,1.00792,1.92578,0.933612,2.9225,1.00232
0.38,0.323101,1.00844,1.92257,0.930867,2.91903,1.00248
0.39,0.326566,1.00898,1.91933,0.928113,2.91552,1.00262
0.4,0.32983,1.00953,1.91605,0.925353,2.91195,1.00276
0.41,0.333009,1.01015,1.91274,0.922581,2.90833,1.00295
0.42,0.336025,1.01078,1.9094,0.9198,2.90467,1.00313
0.43,0.338994,1.0114,1.90604,0.916977,2.90098,1.00331
0.44,0.341725,1.01203,1.90264,0.914145,2.89725,1.00348
0.45,0.344496,1.0127,1.89921,0.91131,2.89346,1.00366
0.46,0.34703,1.01343,1.89576,0.908479,2.88963,1.00387
0.47,0.349627,1.01415,1.89228,0.905648,2.88579,1.00408
0.48,0.351959,1.01488,1.88878,0.902796,2.8819,1.00427
0.49,0.354278,1.01561,1.88525,0.899921,2.87797,1.00446
0.5,0.356436,1.01642,1.8817,0.897053,2.87399,1.0047
0.51,0.358531,1.01723,1.87813,0.894189,2.87001,1.00493
0.52,0.36065,1.01806,1.87454,0.891333,2.86596,1.00515
0.53,0.36258,1.01891,1.87093,0.888471,2.86187,1.00536
0.54,0.36451,1.01977,1.8673,0.885563,2.85779,1.00561
0.55,0.366276,1.0206,1.86365,0.88262,2.85374,1.00586
0.56,0.368013,1.02143,1.85998,0.879653,2.84965,1.00611
0.57,0.3696,1.02226,1.8563,0.876662,2.84553,1.00634
0.58,0.371162,1.02311,1.8526,0.873652,2.84138,1.0066
0.59,0.372696,1.02401,1.84888,0.870676,2.83722,1.00688
0.6,0.374253,1.02494,1.84515,0.867718,2.83301,1.00715
0.61,0.375708,1.02588,1.8414,0.864774,2.82877,1.00741
0.62,0.377006,1.02685,1.83764,0.861836,2.82451,1.00769
0.63,0.378062,1.02787,1.83387,0.85891,2.82022,1.00799
0.64,0.379332,1.0289,1.83009,0.855975,2.81589,1.00828
0.65,0.38052,1.02993,1.82629,0.85302,2.81152,1.00856
0.66,0.381657,1.03098,1.82248,0.850074,2.80716,1.00885
0.67,0.382794,1.0321,1.81867,0.847136,2.80272,1.00918
0.68,0.383707,1.03324,1.81484,0.84421,2.79824,1.00949
0.69,0.384749,1.03436,1.811,0.841284,2.79378,1.0098
0.7,0.385778,1.03549,1.80715,0.838336,2.78932,1.01011
0.71,0.386641,1.03667,1.80329,0.835391,2.78482,1.01046
0.72,0.387528,1.03786,1.79942,0.83246,2.7803,1.01079
0.73,0.388318,1.03904,1.79555,0.829539,2.77578,1.01112
0.74,0.389059,1.04027,1.79166,0.826629,2.77124,1.01146
0.75,0.389724,1.04152,1.78777,0.823682,2.76665,1.01182
0.76,0.390428,1.04276,1.78387,0.820717,2.76207,1.01218
0.77,0.390962,1.04399,1.77997,0.817748,2.75747,1.01253
0.78,0.391554,1.04527,1.77606,0.814785,2.75283,1.01289
0.79,0.392115,1.04658,1.77214,0.811825,2.74819,1.01328
0.8,0.39249,1.04789,1.76822,0.808873,2.74353,1.01366
0.81,0.393014,1.04924,1.7643,0.805946,2.73882,1.01402
0.82,0.393427,1.05062,1.76037,0.803043,2.73411,1.01441
0.83,0.393888,1.052,1.75643,0.800156,2.72948,1.01482
0.84,0.394138,1.05337,1.7525,0.797291,2.72485,1.01522
0.85,0.39451,1.05475,1.74855,0.794431,2.72019,1.0156
0.86,0.394889,1.05617,1.74461,0.791556,2.71553,1.01602
0.87,0.395076,1.0576,1.74066,0.788694,2.71085,1.01644
0.88,0.395346,1.05906,1.73671,0.785861,2.70614,1.01685
0.89,0.395633,1.06054,1.73276,0.783048,2.70141,1.01725
0.9,0.395713,1.06209,1.7288,0.78026,2.69668,1.0177
0.91,0.395834,1.06364,1.72485,0.777461,2.69191,1.01814
0.92,0.39594,1.06521,1.72089,0.77467,2.6871,1.01857
0.93,0.396014,1.0668,1.71693,0.771902,2.68231,1.01901
0.94,0.396078,1.06848,1.71297,0.769163,2.67745,1.01949
0.95,0.396126,1.07018,1.70901,0.766446,2.67256,1.01994
0.96,0.396126,1.07187,1.70506,0.763749,2.6677,1.02039
0.97,0.395717,1.07358,1.7011,0.761019,2.66283,1.02087
0.98,0.395772,1.07531,1.69714,0.758276,2.65794,1.02136
0.99,0.395796,1.07702,1.69318,0.755516,2.65306,1.02184
1,0.39573,1.07872,1.68923,0.752743,2.64816,1.02231
1.01,0.395609,1.08049,1.68527,0.749959,2.64323,1.02283
1.02,0.395502,1.08227,1.68132,0.747198,2.6383,1.02334
1.03,0.395375,1.08405,1.67737,0.744474,2.63337,1.02383
1.04,0.395265,1.08588,1.67342,0.741781,2.62842,1.02433
1.05,0.395047,1.08777,1.66947,0.739101,2.62345,1.02487
1.06,0.394795,1.08965,1.66552,0.736433,2.61849,1.02539
1.07,0.394555,1.09156,1.66157,0.733777,2.61348,1.02591
1.08,0.394285,1.09348,1.65763,0.731108,2.60848,1.02644
1.09,0.393941,1.09539,1.65369,0.728427,2.60353,1.02699
1.1,0.393612,1.09731,1.64975,0.725763,2.59859,1.02753
1.11,0.393351,1.09923,1.64582,0.723113,2.59362,1.02806
1.12,0.393034,1.10119,1.64189,0.720477,2.58867,1.02862
1.13,0.392702,1.10319,1.63796,0.717854,2.58371,1.02919
1.14,0.392361,1.10518,1.63404,0.715217,2.57872,1.02975
1.15,0.392039,1.10716,1.63012,0.712576,2.57373,1.0303
1.16,0.39164,1.10921,1.6262,0.709952,2.56873,1.03089
1.17,0.391205,1.11128,1.62229,0.707341,2.56371,1.03148
1.18,0.390837,1.11335,1.61838,0.704747,2.55869,1.03205
1.19,0.390294,1.11543,1.61447,0.702166,2.55366,1.0326
1.2,0.389907,1.11759,1.61057,0.699566,2.54857,1.03321
1.21,0.389414,1.11971,1.60668,0.696947,2.54352,1.03381
1.22,0.388916,1.12182,1.60279,0.694331,2.53847,1.0344
1.23,0.388183,1.12395,1.5989,0.691719,2.5334,1.03499
1.24,0.387679,1.12615,1.59503,0.689118,2.52834,1.03562
1.25,0.387154,1.12833,1.59115,0.686526,2.52328,1.03623
1.26,0.386631,1.13054,1.58728,0.683965,2.5182,1.03684
1.27,0.386094,1.13278,1.58342,0.681414,2.51312,1.03746
1.28,0.385584,1.13506,1.57957,0.678887,2.50805,1.03811
1.29,0.384997,1.13736,1.57571,0.676375,2.50296,1.03874
1.3,0.384353,1.13967,1.57187,0.673885,2.49786,1.03936
1.31,0.383798,1.14201,1.56803,0.671413,2.49278,1.04001
1.32,0.383257,1.14441,1.56419,0.668938,2.48766,1.04068
1.33,0.382576,1.14677,1.56037,0.666458,2.48257,1.04133
1.34,0.381953,1.14911,1.55654,0.663999,2.47754,1.04197
1.35,0.381224,1.15149,1.55273,0.661558,2.47251,1.04264
1.36,0.380398,1.15391,1.54892,0.659139,2.46747,1.04333
1.37,0.379713,1.15633,1.54512,0.65674,2.46245,1.044
1.38,0.379015,1.15877,1.54133,0.654355,2.45741,1.04466
1.39,0.37838,1.16124,1.53754,0.65196,2.45235,1.04535
1.4,0.377601,1.16375,1.53376,0.649581,2.4473,1.04605
1.41,0.376909,1.16628,1.52999,0.647222,2.44224,1.04674
1.42,0.37603,1.16882,1.52623,0.644884,2.43715,1.04742
1.43,0.375322,1.17138,1.52247,0.642565,2.43208,1.04811
1.44,0.374581,1.17401,1.51872,0.640268,2.42699,1.04882
1.45,0.373824,1.17665,1.51498,0.637963,2.42188,1.04952
1.46,0.373077,1.17925,1.51125,0.635637,2.41678,1.05021
1.47,0.372088,1.18188,1.50752,0.633299,2.41168,1.05092
1.48,0.371326,1.18456,1.50381,0.630957,2.40656,1.05165
1.49,0.370523,1.18722,1.5001,0.628606,2.40145,1.05238
1.5,0.369711,1.18987,1.4964,0.626254,2.39634,1.05309
1.51,0.368911,1.19256,1.49271,0.623897,2.39122,1.05381
1.52,0.368047,1.19531,1.48902,0.621591,2.3861,1.05457
1.53,0.367048,1.19808,1.48535,0.619316,2.38099,1.05531
1.54,0.366226,1.20087,1.48168,0.617067,2.37586,1.05604
1.55,0.365391,1.20367,1.47802,0.61483,2.37075,1.05677
1.56,0.364506,1.20654,1.47437,0.612609,2.36564,1.05755
1.57,0.363659,1.20942,1.47073,0.6104,2.36052,1.05831
1.58,0.362755,1.21229,1.4671,0.608203,2.35541,1.05907
1.59,0.361765,1.21515,1.46348,0.605993,2.35032,1.0598
1.6,0.36087,1.21809,1.45987,0.603791,2.34521,1.0606
1.61,0.359976,1.22102,1.45626,0.601603,2.34012,1.06138
1.62,0.359077,1.22397,1.45267,0.599431,2.33503,1.06216
1.63,0.358078,1.22691,1.44908,0.597272,2.32994,1.06291
1.64,0.357131,1.2299,1.44551,0.595132,2.32485,1.06369
1.65,0.356296,1.23292,1.44194,0.593007,2.31977,1.06448
1.66,0.355429,1.23595,1.43838,0.590874,2.31468,1.06526
1.67,0.354608,1.23896,1.43483,0.58874,2.30959,1.06603
1.68,0.35358,1.24199,1.43129,0.586621,2.30451,1.0668
1.69,0.35264,1.24511,1.42776,0.584516,2.29942,1.06762
1.7,0.351695,1.24823,1.42424,0.582427,2.29432,1.06842
1.71,0.350784,1.25134,1.42073,0.58035,2.28925,1.06921
1.72,0.349706,1.25446,1.41723,0.578291,2.28418,1.06999
1.73,0.348888,1.25766,1.41374,0.576237,2.27911,1.07081
1.74,0.347886,1.26084,1.41025,0.574165,2.27405,1.07164
1.75,0.34703,1.26401,1.40678,0.57209,2.26899,1.07245
1.76,0.346017,1.26719,1.40332,0.57002,2.26393,1.07325
1.77,0.344935,1.27038,1.39986,0.567956,2.25889,1.07406
