time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,41,40,42,1
0.01,0.0193219,1.00005,40.9999,39.9999,41.9999,1.00001
0.02,0.0377573,1.00012,40.9996,39.9997,41.9995,1.00004
0.03,0.0549632,1.00014,40.9992,39.9993,41.9991,1.00005
0.04,0.0708336,1.00011,40.9985,39.9986,41.9985,1.00004
0.05,0.0855341,1.00005,40.9977,39.9978,41.9977,1.00002
0.06,0.0993454,1.00004,40.9968,39.9968,41.9968,1.00001
0.07,0.11249,1.00006,40.9958,39.9958,41.9957,1.00001
0.08,0.125116,1.00009,40.9946,39.9946,41.9945,1.00001
0.09,0.137339,1.00007,40.9933,39.9933,41.9932,1
0.1,0.150051,0.999997,40.9918,39.9919,41.9918,0.999962
0.11,0.162802,0.999964,40.9903,39.9903,41.9903,0.99998
0.12,0.175258,1.00006,40.9886,39.9886,41.9885,1.00001
0.13,0.188077,1.00016,40.9868,39.9869,41.9867,1.00006
0.14,0.200694,1.0002,40.9848,39.985,41.9847,1.00007
0.15,0.211922,1.00012,40.9828,39.9828,41.9827,1.00005
0.16,0.221699,1.00003,40.9806,39.9806,41.9806,1.00002
0.17,0.230575,1.00001,40.9783,39.9783,41.9783,1
0.18,0.239206,1.00004,40.976,39.976,41.9759,1
0.19,0.248607,1.00006,40.9735,39.9736,41.9735,1.00003
0.2,0.25878,1.00018,40.971,39.9711,41.9709,1.00006
0.21,0.268759,1.00019,40.9684,39.9685,41.9683,1.00007
0.22,0.276507,1.00012,40.9656,39.9657,41.9656,1.00004
0.23,0.282989,1.00002,40.9628,39.9628,41.9628,1.00001
0.24,0.289586,0.99996,40.96,39.96,41.96,0.999946
0.25,0.297154,1.00001,40.957,39.9571,41.9571,1.00002
0.26,0.305945,1.0002,40.954,39.9542,41.9539,1.00006
0.27,0.312908,1.00023,40.9509,39.9511,41.9508,1.00008
0.28,0.318039,1.00013,40.9478,39.9479,41.9477,1.00002
0.29,0.323175,0.999962,40.9446,39.9446,41.9446,0.999951
0.3,0.329837,0.999907,40.9413,39.9413,41.9414,0.999976
0.31,0.33721,1.0001,40.938,39.9381,41.9379,1.00002
0.32,0.342831,1.00023,40.9346,39.9347,41.9344,1.00008
0.33,0.346932,1.00022,40.9311,39.9313,41.931,1.00004
0.34,0.3517,1.00006,40.9276,39.9277,41.9276,1.00002
0.35,0.358294,0.999954,40.9241,39.924,41.9242,1.00002
0.36,0.364485,1.00006,40.9205,39.9205,41.9204,1.00001
0.37,0.368475,1.00015,40.9168,39.9169,41.9167,1.00005
0.38,0.372115,1.00022,40.9131,39.9133,41.9129,1.00003
0.39,0.377638,1.00008,40.9094,39.9094,41.9094,1.00006
0.4,0.383881,1.0001,40.9056,39.9056,41.9055,1.00003
0.41,0.3873,1.00004,40.9017,39.9017,41.9017,1.00002
0.42,0.390108,1.00009,40.8978,39.8979,41.8977,0.999981
0.43,0.394803,1.00008,40.8939,39.894,41.8939,1.00005
0.44,0.400602,1.00018,40.8899,39.8901,41.8898,1.00005
0.45,0.403234,1.00013,40.8859,39.886,41.8858,1.00004
0.46,0.405628,1.00007,40.8818,39.8819,41.8818,0.999984
0.47,0.410049,1.00001,40.8778,39.8778,41.8778,1.00002
0.48,0.415017,1.00012,40.8736,39.8737,41.8736,1.00003
0.49,0.417208,1.00014,40.8695,39.8696,41.8694,1.00004
0.5,0.419662,1.00016,40.8653,39.8654,41.8652,1.00003
0.51,0.424618,1.00008,40.8611,39.8611,41.8611,1.00005
0.52,0.428389,1.00012,40.8568,39.8569,41.8567,1.00004
0.53,0.430089,1.00008,40.8525,39.8526,41.8524,1.00002
0.54,0.432921,1.00008,40.8482,39.8483,41.8482,1.00002
0.55,0.438148,1.00012,40.8439,39.844,41.8438,1.00005
0.56,0.440182,1.00017,40.8395,39.8396,41.8393,1.00004
0.57,0.441728,1.00011,40.8351,39.8351,41.8349,1.00002
0.58,0.445653,1.00006,40.8306,39.8307,41.8306,1.00003
0.59,0.449444,1.00011,40.8261,39.8262,41.8261,1.00004
0.6,0.450522,1.00012,40.8216,39.8217,41.8215,1.00002
0.61,0.452765,1.00012,40.8171,39.8172,41.8171,1.00003
0.62,0.457598,1.00011,40.8126,39.8127,41.8126,1.00006
0.63,0.459003,1.00015,40.808,39.8081,41.8079,1.00004
0.64,0.460168,1.0001,40.8034,39.8035,41.8033,1.00002
0.65,0.463939,1.00009,40.7988,39.7989,41.7988,1.00004
0.66,0.46679,1.00014,40.7941,39.7942,41.794,1.00004
0.67,0.467509,1.00012,40.7895,39.7895,41.7893,1.00002
0.68,0.470109,1.0001,40.7848,39.7849,41.7847,1.00004
0.69,0.474063,1.00012,40.78,39.7802,41.78,1.00005
0.7,0.474793,1.00013,40.7753,39.7754,41.7752,1.00003
0.71,0.476293,1.0001,40.7705,39.7706,41.7705,1.00002
0.72,0.480637,1.00011,40.7658,39.7659,41.7658,1.00005
0.73,0.48143,1.00016,40.761,39.7611,41.7608,1.00004
0.74,0.48208,1.00012,40.7561,39.7562,41.756,1.00002
0.75,0.485714,1.0001,40.7513,39.7514,41.7513,1.00005
0.76,0.48748,1.00014,40.7464,39.7465,41.7463,1.00004
0.77,0.487817,1.00011,40.7416,39.7416,41.7414,1.00002
0.78,0.490727,1.00011,40.7367,39.7368,41.7366,1.00005
0.79,0.493274,1.00015,40.7317,39.7319,41.7317,1.00005
0.8,0.493463,1.00012,40.7268,39.7269,41.7267,1.00002
0.81,0.495766,1.00009,40.7219,39.7219,41.7218,1.00004
0.82,0.498879,1.00014,40.7169,39.717,41.7169,1.00005
0.83,0.498986,1.00013,40.7119,39.712,41.7118,1.00002
0.84,0.500711,1.00011,40.7069,39.707,41.7068,1.00004
0.85,0.504179,1.00013,40.7019,39.702,41.7019,1.00005
0.86,0.504106,1.00014,40.6968,39.6969,41.6967,1.00003
0.87,0.505385,1.0001,40.6918,39.6918,41.6917,1.00003
0.88,0.509035,1.00012,40.6867,39.6869,41.6867,1.00005
0.89,0.508928,1.00015,40.6816,39.6817,41.6815,1.00003
0.9,0.509893,1.00012,40.6765,39.6766,41.6764,1.00003
0.91,0.513626,1.00013,40.6714,39.6716,41.6714,1.00006
0.92,0.513636,1.00015,40.6663,39.6664,41.6662,1.00003
0.93,0.514403,1.00011,40.6611,39.6612,41.661,1.00003
0.94,0.518161,1.00012,40.656,39.6561,41.656,1.00006
