time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,1.25,0.25,2.25,1
0.01,0.0159946,1.00002,1.24993,0.249949,2.24993,1.00002
0.02,0.0308489,1.00013,1.2497,0.249848,2.24967,1.00004
0.03,0.0447255,1.00029,1.24934,0.249694,2.24925,1.00007
0.04,0.0576694,1.00052,1.24884,0.249491,2.24867,1.00011
0.05,0.0698906,1.00081,1.24821,0.249244,2.24794,1.00016
0.06,0.0813279,1.00116,1.24746,0.248956,2.24707,1.00022
0.07,0.0921359,1.00157,1.24661,0.248631,2.24608,1.00029
0.08,0.102329,1.00203,1.24565,0.248271,2.24496,1.00037
0.09,0.111952,1.00255,1.24459,0.247879,2.24373,1.00046
0.1,0.121039,1.00311,1.24343,0.247456,2.24239,1.00057
0.11,0.129636,1.00373,1.24219,0.247006,2.24095,1.00069
0.12,0.137754,1.00441,1.24086,0.246534,2.23942,1.00083
0.13,0.145442,1.00512,1.23945,0.24604,2.2378,1.00098
0.14,0.152728,1.00588,1.23797,0.245527,2.23611,1.00115
0.15,0.159623,1.00667,1.23642,0.244998,2.23435,1.00132
0.16,0.16615,1.00749,1.23479,0.244452,2.23254,1.0015
0.17,0.17233,1.00836,1.23311,0.243892,2.23065,1.00168
0.18,0.178194,1.00927,1.23136,0.24332,2.22868,1.00188
0.19,0.183764,1.01023,1.22956,0.242737,2.22662,1.00209
0.2,0.18903,1.01127,1.2277,0.242143,2.22448,1.00234
0.21,0.193608,1.01235,1.22579,0.241537,2.22225,1.00259
0.22,0.198326,1.01348,1.22384,0.240925,2.21995,1.00285
0.23,0.202826,1.01463,1.22184,0.240305,2.2176,1.00312
0.24,0.206858,1.01582,1.2198,0.239679,2.2152,1.00339
0.25,0.210925,1.01705,1.21771,0.239048,2.21273,1.00367
0.26,0.214721,1.01837,1.21559,0.238413,2.21018,1.004
0.27,0.218338,1.01974,1.21343,0.237774,2.20756,1.00433
0.28,0.221545,1.02114,1.21123,0.237132,2.20487,1.00467
0.29,0.224826,1.02258,1.20901,0.236489,2.20213,1.00502
0.3,0.227912,1.02404,1.20675,0.235844,2.19936,1.00537
0.31,0.230616,1.02557,1.20446,0.235198,2.19653,1.00574
0.32,0.233346,1.02716,1.20214,0.234552,2.19364,1.00615
0.33,0.235937,1.02879,1.1998,0.233904,2.19068,1.00656
0.34,0.238245,1.03045,1.19743,0.233247,2.18768,1.00697
0.35,0.240396,1.03212,1.19504,0.232584,2.18466,1.00739
