time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,11,10,12,1
0.01,0.0196935,0.999989,10.9999,9.99989,11.9999,1.00001
0.02,0.038984,1,10.9996,9.99961,11.9996,1.00001
0.03,0.0578668,1.00001,10.9992,9.99913,11.9991,1.00002
0.04,0.0763625,1.00003,10.9985,9.99848,11.9985,1.00002
0.05,0.094532,1.00005,10.9977,9.99764,11.9976,1.00002
0.06,0.112335,1.00007,10.9966,9.99662,11.9965,1.00003
0.07,0.129796,1.00009,10.9954,9.99542,11.9953,1.00003
0.08,0.146928,1.00011,10.9941,9.99406,11.9939,1.00002
0.09,0.163742,1.00013,10.9925,9.99253,11.9923,1.00002
0.1,0.180263,1.00017,10.9908,9.99085,11.9906,1.00003
0.11,0.196492,1.00022,10.989,9.98901,11.9887,1.00005
0.12,0.212416,1.00027,10.9869,9.98701,11.9866,1.00008
0.13,0.228028,1.00031,10.9847,9.98487,11.9844,1.0001
0.14,0.243474,1.00034,10.9824,9.98258,11.9821,1.00011
0.15,0.258558,1.00037,10.9799,9.98014,11.9797,1.00014
0.16,0.273349,1.00042,10.9772,9.97756,11.977,1.00016
0.17,0.287924,1.00052,10.9744,9.97485,11.9742,1.0002
0.18,0.302221,1.00067,10.9715,9.97202,11.9712,1.00025
0.19,0.316255,1.00083,10.9684,9.96906,11.968,1.00031
0.2,0.330113,1.00098,10.9652,9.96597,11.9647,1.00037
0.21,0.343677,1.00116,10.9618,9.96275,11.9613,1.00042
0.22,0.357,1.0014,10.9583,9.95942,11.9576,1.00049
0.23,0.370111,1.00171,10.9547,9.95598,11.9538,1.00059
0.24,0.382828,1.00201,10.951,9.95244,11.9498,1.00068
0.25,0.395467,1.00231,10.9471,9.94877,11.9457,1.00077
0.26,0.407867,1.00266,10.9431,9.94498,11.9414,1.00087
0.27,0.420071,1.00309,10.9389,9.94107,11.9369,1.00101
0.28,0.432087,1.0035,10.9347,9.93706,11.9323,1.00114
0.29,0.443832,1.00395,10.9303,9.93296,11.9276,1.00127
0.3,0.455416,1.0045,10.9258,9.92878,11.9227,1.00142
0.31,0.466682,1.00507,10.9212,9.92451,11.9176,1.00161
0.32,0.477822,1.00563,10.9165,9.92015,11.9125,1.00178
0.33,0.48871,1.00623,10.9117,9.9157,11.9072,1.00197
0.34,0.499432,1.00693,10.9068,9.91116,11.9018,1.0022
0.35,0.509914,1.00763,10.9017,9.90655,11.8962,1.00243
0.36,0.52018,1.00838,10.8966,9.90186,11.8905,1.00264
0.37,0.530275,1.00923,10.8913,9.8971,11.8846,1.00292
0.38,0.540192,1.01011,10.886,9.89228,11.8786,1.00319
0.39,0.549792,1.01104,10.8805,9.8874,11.8724,1.00346
0.4,0.55927,1.01205,10.875,9.88241,11.8661,1.00379
0.41,0.568559,1.01309,10.8694,9.87732,11.8596,1.0041
0.42,0.57762,1.01413,10.8637,9.87214,11.853,1.00442
0.43,0.586561,1.01526,10.8578,9.86694,11.8463,1.00479
0.44,0.595277,1.0164,10.8519,9.8617,11.8395,1.00514
0.45,0.60374,1.01761,10.8459,9.8564,11.8326,1.00551
0.46,0.612052,1.01891,10.8399,9.85103,11.8255,1.00592
0.47,0.62017,1.02023,10.8337,9.8456,11.8183,1.0063
0.48,0.628128,1.02167,10.8275,9.84012,11.8109,1.00674
0.49,0.635901,1.02314,10.8212,9.83457,11.8034,1.00719
0.5,0.643506,1.02469,10.8148,9.82898,11.7957,1.00762
0.51,0.650908,1.02632,10.8083,9.82334,11.7879,1.00812
0.52,0.657957,1.02794,10.8018,9.81759,11.7799,1.00859
0.53,0.665053,1.02962,10.7952,9.81179,11.7719,1.0091
0.54,0.671895,1.03138,10.7885,9.80594,11.7638,1.00963
0.55,0.678588,1.03317,10.7817,9.80007,11.7555,1.01013
0.56,0.685071,1.03509,10.7749,9.79416,11.7471,1.01071
0.57,0.69147,1.03705,10.768,9.7882,11.7385,1.01126
