time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,13.5,12.5,14.5,1
0.01,0.0196565,1,13.4999,12.4999,14.4999,1
0.02,0.0389117,1.00001,13.4996,12.4996,14.4996,1
0.03,0.0577505,1.00001,13.4991,12.4991,14.4991,1
0.04,0.0762249,1.00002,13.4985,12.4985,14.4984,1
0.05,0.0943764,1.00003,13.4976,12.4976,14.4976,0.999999
0.06,0.112221,1.00004,13.4966,12.4966,14.4965,0.999998
0.07,0.129592,1.00005,13.4954,12.4954,14.4953,0.999997
0.08,0.146654,1.00007,13.494,12.4941,14.4939,0.999995
0.09,0.163406,1.00008,13.4925,12.4925,14.4924,0.999992
0.1,0.179823,1.00012,13.4908,12.4909,14.4907,1.00001
0.11,0.196014,1.00016,13.4889,12.489,14.4888,1.00004
0.12,0.211918,1.0002,13.4869,12.487,14.4868,1.00006
0.13,0.227532,1.00024,13.4847,12.4849,14.4846,1.00009
0.14,0.242829,1.00027,13.4823,12.4826,14.4823,1.0001
0.15,0.257867,1.00033,13.4798,12.4802,14.4797,1.00012
0.16,0.272664,1.00041,13.4772,12.4776,14.4771,1.00014
0.17,0.287166,1.00053,13.4744,12.4749,14.4742,1.00018
0.18,0.301452,1.00067,13.4715,12.472,14.4712,1.00023
0.19,0.315506,1.00083,13.4684,12.4691,14.468,1.00029
0.2,0.329313,1.00101,13.4652,12.466,14.4647,1.00034
0.21,0.342853,1.00122,13.4618,12.4628,14.4611,1.00039
0.22,0.35615,1.00147,13.4583,12.4594,14.4574,1.00047
0.23,0.369258,1.00176,13.4547,12.456,14.4536,1.00056
0.24,0.381948,1.00205,13.451,12.4524,14.4497,1.00066
0.25,0.394566,1.00237,13.4471,12.4488,14.4455,1.00074
0.26,0.406979,1.00272,13.4431,12.445,14.4412,1.00084
0.27,0.419146,1.00311,13.439,12.4411,14.4368,1.00098
0.28,0.431154,1.00352,13.4347,12.437,14.4322,1.00111
0.29,0.442878,1.00399,13.4303,12.433,14.4275,1.00123
0.3,0.454465,1.00449,13.4259,12.4288,14.4226,1.00139
0.31,0.465748,1.00498,13.4213,12.4245,14.4177,1.00157
0.32,0.47687,1.00551,13.4166,12.4201,14.4126,1.00175
0.33,0.487781,1.00611,13.4117,12.4156,14.4073,1.00193
0.34,0.498505,1.00674,13.4068,12.4111,14.4019,1.00215
0.35,0.509012,1.00744,13.4018,12.4064,14.3964,1.00237
0.36,0.519312,1.00817,13.3966,12.4017,14.3906,1.00258
0.37,0.529445,1.00894,13.3914,12.3969,14.3848,1.00285
0.38,0.539304,1.00979,13.3861,12.3921,14.3788,1.0031
0.39,0.549003,1.01065,13.3806,12.3871,14.3727,1.00335
0.4,0.55854,1.01159,13.3751,12.3821,14.3664,1.00366
0.41,0.567848,1.01258,13.3695,12.377,14.36,1.00396
0.42,0.576957,1.01347,13.3637,12.3718,14.3536,1.00426
0.43,0.585947,1.01447,13.3579,12.3666,14.3471,1.0046
0.44,0.594748,1.01553,13.352,12.3613,14.3404,1.00493
0.45,0.603275,1.01663,13.346,12.3559,14.3336,1.00528
0.46,0.611668,1.01784,13.34,12.3505,14.3265,1.00566
0.47,0.619891,1.01901,13.3338,12.345,14.3194,1.00601
0.48,0.627963,1.02034,13.3276,12.3394,14.3121,1.00643
0.49,0.63586,1.02162,13.3213,12.3338,14.3048,1.00683
0.5,0.643574,1.02303,13.3149,12.3281,14.2972,1.00723
0.51,0.651128,1.0244,13.3084,12.3223,14.2897,1.00768
0.52,0.658338,1.02578,13.3019,12.3165,14.282,1.0081
0.53,0.665575,1.02723,13.2952,12.3106,14.2743,1.00858
0.54,0.672621,1.02876,13.2886,12.3047,14.2664,1.00905
0.55,0.679509,1.0303,13.2818,12.2987,14.2584,1.00952
0.56,0.686221,1.03195,13.275,12.2927,14.2502,1.01003
0.57,0.692826,1.03356,13.2681,12.2866,14.242,1.01051
0.58,0.699217,1.03533,13.2611,12.2805,14.2335,1.01105
0.59,0.705487,1.03697,13.2541,12.2743,14.2253,1.01156
0.6,0.711606,1.0387,13.247,12.2681,14.2168,1.0121
0.61,0.71758,1.04046,13.2399,12.2618,14.2084,1.01265
0.62,0.72338,1.0423,13.2327,12.2555,14.1996,1.01319
0.63,0.729089,1.04415,13.2254,12.2491,14.1909,1.01377
0.64,0.734627,1.04606,13.2181,12.2427,14.182,1.01432
0.65,0.74002,1.04807,13.2107,12.2363,14.173,1.01493
0.66,0.745399,1.05005,13.2033,12.2298,14.164,1.0155
0.67,0.750615,1.05204,13.1958,12.2233,14.155,1.01611
0.68,0.755603,1.05406,13.1883,12.2167,14.1459,1.01671
0.69,0.760553,1.05615,13.1807,12.2101,14.1366,1.01733
0.7,0.76536,1.05825,13.1731,12.2035,14.1273,1.01796
0.71,0.769848,1.0604,13.1654,12.1968,14.1179,1.01858
0.72,0.774409,1.06259,13.1577,12.19,14.1084,1.01923
0.73,0.778844,1.06472,13.1499,12.1833,14.099,1.01986
0.74,0.783369,1.06689,13.1421,12.1764,14.0895,1.02053
0.75,0.787648,1.06904,13.1343,12.1696,14.08,1.02116
0.76,0.791824,1.07131,13.1264,12.1627,14.0704,1.02185
0.77,0.795953,1.07354,13.1184,12.1558,14.0606,1.02248
0.78,0.799881,1.07587,13.1105,12.1488,14.0509,1.02319
0.79,0.803746,1.07819,13.1024,12.1418,14.041,1.02383
0.8,0.807519,1.08051,13.0944,12.1348,14.0312,1.02454
0.81,0.811164,1.08278,13.0863,12.1278,14.0214,1.02521
0.82,0.814756,1.08513,13.0782,12.1206,14.0115,1.02592
0.83,0.818249,1.08746,13.07,12.1135,14.0016,1.02659
0.84,0.821895,1.0899,13.0618,12.1064,13.9915,1.0273
0.85,0.8252,1.09228,13.0536,12.0992,13.9815,1.02798
0.86,0.82844,1.09466,13.0453,12.092,13.9715,1.0287
0.87,0.831634,1.09697,13.037,12.0848,13.9615,1.02938
0.88,0.834813,1.09935,13.0287,12.0775,13.9515,1.0301
0.89,0.837834,1.10171,13.0203,12.0702,13.9414,1.03078
0.9,0.840801,1.10411,13.0119,12.0628,13.9313,1.0315
0.91,0.843744,1.10649,13.0035,12.0554,13.9211,1.03218
0.92,0.846568,1.10892,12.9951,12.048,13.9109,1.0329
0.93,0.84938,1.11125,12.9866,12.0406,13.9008,1.03358
0.94,0.852169,1.11362,12.9781,12.0331,13.8907,1.03432
0.95,0.854789,1.11597,12.9695,12.0256,13.8805,1.03499
0.96,0.857374,1.11839,12.961,12.0181,13.8702,1.03573
0.97,0.859861,1.12077,12.9524,12.0106,13.86,1.0364
0.98,0.86235,1.12316,12.9438,12.003,13.8498,1.03713
0.99,0.864841,1.12542,12.9351,11.9953,13.8396,1.03781
1,0.867251,1.12775,12.9265,11.9877,13.8294,1.03853
1.01,0.869699,1.13008,12.9178,11.98,13.8192,1.03922
1.02,0.871974,1.13243,12.9091,11.9724,13.809,1.03993
1.03,0.874201,1.13478,12.9004,11.9647,13.7987,1.04061
1.04,0.876424,1.13713,12.8916,11.957,13.7885,1.04131
1.05,0.878533,1.13944,12.8828,11.9493,13.7782,1.042
1.06,0.880685,1.14169,12.874,11.9415,13.768,1.04268
1.07,0.882755,1.14396,12.8652,11.9337,13.7578,1.04338
1.08,0.884799,1.1462,12.8564,11.9258,13.7476,1.04404
1.09,0.8868,1.14851,12.8475,11.918,13.7373,1.04474
1.1,0.888766,1.15072,12.8387,11.9101,13.727,1.04538
1.11,0.890695,1.15296,12.8298,11.9022,13.7169,1.04609
1.12,0.892514,1.15511,12.8209,11.8943,13.7067,1.04673
1.13,0.894376,1.15731,12.8119,11.8864,13.6965,1.04741
1.14,0.896255,1.15946,12.803,11.8785,13.6863,1.04806
1.15,0.898023,1.16163,12.794,11.8705,13.6761,1.04871
1.16,0.89981,1.16381,12.785,11.8625,13.6658,1.04937
1.17,0.901558,1.16593,12.776,11.8545,13.6556,1.05
1.18,0.903289,1.16806,12.767,11.8465,13.6455,1.05067
1.19,0.905003,1.17011,12.7579,11.8384,13.6353,1.05128
1.2,0.906597,1.17223,12.7489,11.8303,13.6251,1.05194
1.21,0.90825,1.1743,12.7398,11.8223,13.6149,1.05256
1.22,0.909871,1.17635,12.7307,11.8141,13.6047,1.05319
1.23,0.911506,1.17836,12.7216,11.8059,13.5945,1.05382
1.24,0.913078,1.18028,12.7125,11.7977,13.5844,1.0544
1.25,0.914622,1.18226,12.7034,11.7895,13.5743,1.05504
1.26,0.916191,1.18417,12.6942,11.7813,13.5642,1.05562
1.27,0.917742,1.18614,12.685,11.7731,13.554,1.05624
1.28,0.919306,1.18808,12.6758,11.7648,13.5439,1.05682
1.29,0.920784,1.18998,12.6667,11.7565,13.5337,1.0574
1.3,0.922197,1.19182,12.6574,11.7482,13.5236,1.05799
1.31,0.923695,1.1936,12.6482,11.7398,13.5135,1.05853
1.32,0.925109,1.19549,12.639,11.7315,13.5034,1.05913
1.33,0.926561,1.1973,12.6297,11.7231,13.4932,1.05967
1.34,0.928026,1.19913,12.6204,11.7148,13.4831,1.06022
1.35,0.929378,1.20092,12.6112,11.7064,13.473,1.06078
1.36,0.930632,1.20261,12.6019,11.698,13.4629,1.06128
1.37,0.931961,1.20432,12.5925,11.6895,13.4529,1.06185
1.38,0.93332,1.20595,12.5832,11.681,13.4428,1.06235
1.39,0.93467,1.20762,12.5739,11.6725,13.4327,1.06287
1.4,0.935993,1.20929,12.5645,11.664,13.4226,1.06338
1.41,0.937323,1.2109,12.5552,11.6554,13.4125,1.06385
1.42,0.938611,1.21254,12.5458,11.6468,13.4025,1.06439
1.43,0.939809,1.21411,12.5364,11.6383,13.3924,1.06486
1.44,0.941012,1.21566,12.527,11.6297,13.3824,1.06535
1.45,0.942285,1.2172,12.5176,11.621,13.3723,1.06584
1.46,0.943555,1.21871,12.5081,11.6124,13.3622,1.06628
1.47,0.944776,1.22029,12.4987,11.6037,13.3522,1.06678
1.48,0.946097,1.22176,12.4892,11.5951,13.3421,1.06724
1.49,0.947324,1.22318,12.4798,11.5864,13.3321,1.06768
1.5,0.948508,1.22464,12.4703,11.5777,13.3221,1.06815
1.51,0.949771,1.22602,12.4608,11.5689,13.3121,1.06856
1.52,0.95099,1.22742,12.4513,11.5601,13.302,1.06901
1.53,0.952204,1.22881,12.4418,11.5513,13.2919,1.06944
1.54,0.953385,1.23014,12.4323,11.5425,13.2819,1.06983
1.55,0.954574,1.23149,12.4227,11.5337,13.2719,1.07028
1.56,0.955755,1.23278,12.4132,11.5248,13.2618,1.07067
1.57,0.956918,1.23409,12.4036,11.516,13.2518,1.07107
1.58,0.958149,1.2354,12.394,11.5071,13.2417,1.07149
1.59,0.959225,1.23661,12.3845,11.4982,13.2317,1.07184
1.6,0.960324,1.23788,12.3749,11.4892,13.2216,1.07225
1.61,0.961432,1.2391,12.3653,11.4803,13.2116,1.07263
1.62,0.962498,1.24025,12.3556,11.4714,13.2016,1.07297
1.63,0.9636,1.24147,12.346,11.4624,13.1916,1.07336
1.64,0.964711,1.24263,12.3364,11.4534,13.1816,1.0737
1.65,0.965815,1.2438,12.3267,11.4444,13.1715,1.07405
1.66,0.966945,1.24495,12.317,11.4354,13.1614,1.07441
1.67,0.968036,1.24601,12.3074,11.4263,13.1514,1.07472
1.68,0.969163,1.24711,12.2977,11.4173,13.1414,1.07508
1.69,0.970196,1.24817,12.288,11.4081,13.1313,1.0754
1.7,0.97125,1.24919,12.2783,11.399,13.1213,1.07569
1.71,0.972417,1.25031,12.2686,11.3899,13.1112,1.07604
1.72,0.973494,1.25134,12.2588,11.3808,13.1011,1.07634
1.73,0.974535,1.25229,12.2491,11.3716,13.091,1.07663
1.74,0.975541,1.25328,12.2394,11.3624,13.081,1.07695
1.75,0.976556,1.25422,12.2296,11.3532,13.071,1.07722
1.76,0.977581,1.25518,12.2198,11.344,13.0609,1.07752
1.77,0.978588,1.25616,12.21,11.3348,13.0508,1.07781
1.78,0.979744,1.25707,12.2003,11.3256,13.0407,1.07805
1.79,0.980795,1.25801,12.1905,11.3163,13.0306,1.07835
1.8,0.981822,1.25886,12.1806,11.3069,13.0206,1.07861
1.81,0.982816,1.25967,12.1708,11.2976,13.0105,1.07883
1.82,0.983888,1.26057,12.161,11.2883,13.0004,1.07912
1.83,0.984938,1.2614,12.1511,11.2789,12.9903,1.07936
1.84,0.985986,1.26224,12.1413,11.2696,12.9802,1.07959
1.85,0.986995,1.26311,12.1314,11.2602,12.97,1.07985
1.86,0.987945,1.26384,12.1216,11.2508,12.96,1.08007
1.87,0.988875,1.26457,12.1117,11.2413,12.9499,1.0803
1.88,0.989799,1.26538,12.1018,11.2319,12.9398,1.08054
1.89,0.990797,1.26613,12.0919,11.2225,12.9296,1.08074
1.9,0.991811,1.26692,12.082,11.213,12.9195,1.08097
1.91,0.992839,1.26771,12.072,11.2036,12.9093,1.08119
1.92,0.993837,1.2684,12.0621,11.1941,12.8992,1.08137
1.93,0.994779,1.26911,12.0522,11.1845,12.889,1.08159
1.94,0.995859,1.26982,12.0422,11.175,12.8789,1.0818
1.95,0.996917,1.27047,12.0323,11.1654,12.8687,1.08197
1.96,0.997941,1.27121,12.0223,11.1559,12.8585,1.08219
1.97,0.998921,1.27189,12.0123,11.1463,12.8483,1.08238
1.98,0.999898,1.2725,12.0023,11.1367,12.8381,1.08253
1.99,1.00086,1.27315,11.9923,11.1271,12.828,1.08276
2,1.00172,1.27375,11.9823,11.1174,12.8178,1.08293
2.01,1.0027,1.27436,11.9723,11.1078,12.8076,1.08308
2.02,1.00365,1.27504,11.9622,11.0981,12.7974,1.08329
2.03,1.00455,1.27566,11.9522,11.0885,12.7871,1.08345
2.04,1.00551,1.27624,11.9421,11.0788,12.7769,1.0836
2.05,1.00643,1.27684,11.9321,11.0691,12.7667,1.08379
2.06,1.00733,1.27737,11.922,11.0593,12.7565,1.08394
2.07,1.00822,1.27792,11.9119,11.0496,12.7462,1.08409
2.08,1.00919,1.27852,11.9019,11.0398,12.736,1.08427
2.09,1.01006,1.27904,11.8918,11.0301,12.7257,1.0844
2.1,1.01095,1.27957,11.8817,11.0203,12.7155,1.08456
2.11,1.01178,1.2801,11.8715,11.0105,12.7052,1.08472
2.12,1.01264,1.28054,11.8614,11.0007,12.695,1.08484
2.13,1.01362,1.28104,11.8513,10.9908,12.6847,1.085
2.14,1.01449,1.28158,11.8412,10.981,12.6744,1.08515
2.15,1.01536,1.28207,11.831,10.9711,12.6641,1.08526
2.16,1.01626,1.28259,11.8208,10.9613,12.6538,1.08541
2.17,1.0171,1.28309,11.8107,10.9514,12.6435,1.08555
2.18,1.0179,1.28351,11.8005,10.9416,12.6332,1.08565
2.19,1.01879,1.28399,11.7903,10.9316,12.6229,1.08581
2.2,1.01969,1.28447,11.7801,10.9217,12.6126,1.08594
2.21,1.02053,1.28488,11.7699,10.9118,12.6022,1.08603
2.22,1.02141,1.28535,11.7597,10.9018,12.5919,1.08618
2.23,1.02228,1.28577,11.7495,10.8919,12.5816,1.0863
2.24,1.02311,1.28614,11.7393,10.8819,12.5713,1.08638
