time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,8.5,7.5,9.5,1
0.01,0.0192638,1,8.49991,7.49991,9.4999,1
0.02,0.0374073,1.00001,8.49963,7.49963,9.49961,1
0.03,0.0545439,1.00001,8.49917,7.49917,9.49915,1
0.04,0.0707326,1.00002,8.49855,7.49855,9.49851,1
0.05,0.0860671,1.00003,8.49777,7.49778,9.49772,0.999999
0.06,0.100596,1.00003,8.49684,7.49685,9.49678,0.999999
0.07,0.114398,1.00004,8.49577,7.49579,9.49571,0.999998
0.08,0.127528,1.00005,8.49456,7.4946,9.4945,0.999995
0.09,0.140037,1.00005,8.49323,7.49329,9.49317,0.999992
0.1,0.151968,1.00005,8.49177,7.49185,9.49173,0.999991
0.11,0.16312,1.00008,8.4902,7.4903,9.49017,1.00001
0.12,0.174081,1.0001,8.48852,7.48864,9.48851,1.00003
0.13,0.184569,1.00012,8.48673,7.48688,9.48675,1.00005
0.14,0.194551,1.00013,8.48484,7.48502,9.4849,1.00007
0.15,0.204158,1.00015,8.48285,7.48307,9.48294,1.00008
0.16,0.213349,1.00017,8.48076,7.48102,9.48086,1.00008
0.17,0.222173,1.0002,8.47859,7.47889,9.47867,1.00009
0.18,0.230644,1.00024,8.47632,7.47666,9.47638,1.0001
0.19,0.238746,1.00032,8.47398,7.47437,9.474,1.00014
0.2,0.246597,1.0004,8.47156,7.472,9.47153,1.00017
0.21,0.254083,1.00048,8.46906,7.46956,9.46899,1.0002
0.22,0.261333,1.00058,8.46648,7.46705,9.46635,1.00023
0.23,0.268179,1.00068,8.46384,7.46447,9.46362,1.00025
0.24,0.27486,1.00078,8.46112,7.46183,9.4608,1.00027
0.25,0.281377,1.00092,8.45834,7.45913,9.45792,1.00031
0.26,0.2876,1.00106,8.4555,7.45637,9.45497,1.00036
0.27,0.293674,1.0012,8.4526,7.45356,9.45198,1.00041
0.28,0.299475,1.00135,8.44963,7.4507,9.4489,1.00045
0.29,0.305095,1.00149,8.44661,7.44776,9.44575,1.00048
0.3,0.310548,1.00164,8.44354,7.44477,9.44254,1.00052
0.31,0.315819,1.00181,8.44041,7.44172,9.43929,1.00059
0.32,0.320848,1.00197,8.43723,7.43863,9.43599,1.00065
0.33,0.325763,1.00217,8.43399,7.43551,9.43258,1.0007
0.34,0.330522,1.00234,8.43071,7.43233,9.42914,1.00074
0.35,0.335075,1.00253,8.42739,7.42912,9.42568,1.0008
0.36,0.339529,1.00271,8.42402,7.42587,9.42221,1.00088
0.37,0.343863,1.00289,8.4206,7.42257,9.41871,1.00095
0.38,0.348051,1.00307,8.41714,7.41924,9.41512,1.00101
0.39,0.35212,1.00326,8.41364,7.41587,9.41147,1.00106
0.4,0.355925,1.00348,8.41011,7.41245,9.40779,1.00114
0.41,0.359693,1.0037,8.40653,7.40901,9.40409,1.00122
0.42,0.36345,1.00392,8.40292,7.40554,9.40031,1.00129
0.43,0.367005,1.00415,8.39927,7.40204,9.39647,1.00135
0.44,0.370521,1.00439,8.39558,7.3985,9.39261,1.00143
0.45,0.373912,1.00463,8.39186,7.39494,9.38875,1.00152
0.46,0.377184,1.00489,8.38811,7.39137,9.38482,1.0016
0.47,0.380388,1.00514,8.38432,7.38776,9.38085,1.00167
0.48,0.383489,1.00538,8.3805,7.3841,9.37686,1.00174
0.49,0.386517,1.00563,8.37665,7.3804,9.37286,1.00184
0.5,0.389477,1.0059,8.37277,7.37666,9.36875,1.00192
0.51,0.392335,1.00613,8.36887,7.3729,9.36467,1.00199
0.52,0.395043,1.00635,8.36493,7.36914,9.36063,1.00207
0.53,0.397873,1.00656,8.36097,7.36535,9.35662,1.00217
0.54,0.400547,1.00679,8.35698,7.36153,9.35252,1.00225
0.55,0.403153,1.00702,8.35296,7.35768,9.34835,1.00232
0.56,0.405715,1.00725,8.34892,7.35378,9.34416,1.0024
0.57,0.408225,1.0075,8.34485,7.34986,9.33993,1.0025
0.58,0.410642,1.00777,8.34076,7.34592,9.33563,1.00258
0.59,0.413009,1.00803,8.33664,7.34196,9.33129,1.00265
0.6,0.415274,1.00828,8.3325,7.33797,9.32697,1.00274
0.61,0.417635,1.00856,8.32834,7.33396,9.3226,1.00283
0.62,0.419686,1.00884,8.32415,7.32993,9.31818,1.00291
0.63,0.421863,1.00909,8.31995,7.32589,9.31377,1.00298
0.64,0.424066,1.00936,8.31572,7.32179,9.30935,1.00308
0.65,0.426202,1.00965,8.31147,7.31767,9.30484,1.00317
0.66,0.428227,1.00989,8.3072,7.31353,9.30036,1.00325
0.67,0.43029,1.0101,8.30291,7.30938,9.29593,1.00331
0.68,0.432238,1.01035,8.2986,7.3052,9.29148,1.00342
0.69,0.434186,1.01061,8.29427,7.30102,9.28696,1.0035
0.7,0.436078,1.01084,8.28992,7.29682,9.28242,1.00357
0.71,0.43793,1.01108,8.28555,7.29259,9.2779,1.00366
0.72,0.439724,1.01135,8.28116,7.28834,9.27332,1.00375
0.73,0.441452,1.01161,8.27676,7.28409,9.26871,1.00383
0.74,0.443204,1.01183,8.27233,7.27982,9.26412,1.00389
0.75,0.444919,1.01211,8.2679,7.27554,9.2595,1.004
0.76,0.446548,1.01238,8.26344,7.27125,9.25484,1.00408
0.77,0.448117,1.01263,8.25897,7.26696,9.25021,1.00415
0.78,0.449713,1.0129,8.25448,7.26266,9.24552,1.00422
0.79,0.451228,1.01319,8.24998,7.25831,9.2408,1.00432
0.8,0.452748,1.01339,8.24546,7.25393,9.23616,1.00439
0.81,0.45419,1.01352,8.24092,7.24952,9.23161,1.00444
0.82,0.455643,1.01375,8.23638,7.24515,9.22698,1.00454
0.83,0.457097,1.01399,8.23181,7.24076,9.22229,1.00462
0.84,0.458564,1.01419,8.22724,7.23635,9.21761,1.00468
0.85,0.459981,1.01442,8.22264,7.23192,9.21287,1.00476
0.86,0.461397,1.01468,8.21804,7.22745,9.20807,1.00485
0.87,0.462768,1.0149,8.21342,7.22297,9.20328,1.00491
0.88,0.464127,1.01511,8.20879,7.21847,9.19849,1.00497
0.89,0.465475,1.01538,8.20414,7.21396,9.19364,1.00506
0.9,0.466798,1.01561,8.19948,7.20942,9.1888,1.00514
0.91,0.468122,1.01581,8.19481,7.20489,9.18397,1.00518
0.92,0.469415,1.01608,8.19012,7.20034,9.17906,1.00527
0.93,0.470746,1.0163,8.18542,7.19575,9.17419,1.00535
0.94,0.472016,1.01645,8.18071,7.19113,9.16939,1.0054
0.95,0.473253,1.01663,8.17598,7.1865,9.16454,1.00547
0.96,0.474399,1.01685,8.17124,7.18187,9.15965,1.00555
0.97,0.475597,1.01702,8.16649,7.17724,9.15478,1.00561
0.98,0.476849,1.01721,8.16173,7.17259,9.14988,1.00566
0.99,0.478001,1.01744,8.15696,7.16792,9.14494,1.00574
1,0.4791,1.01762,8.15217,7.16324,9.14002,1.0058
1.01,0.480246,1.01778,8.14738,7.15856,9.1351,1.00584
1.02,0.4814,1.01801,8.14257,7.15387,9.13013,1.00592
1.03,0.482463,1.01819,8.13775,7.14917,9.12519,1.00599
1.04,0.483526,1.01838,8.13292,7.14447,9.12022,1.00603
1.05,0.4846,1.0186,8.12809,7.13978,9.11522,1.00609
1.06,0.485695,1.01876,8.12323,7.13506,9.11031,1.00616
1.07,0.486739,1.01885,8.11837,7.1303,9.10546,1.0062
1.08,0.48775,1.01897,8.1135,7.12551,9.10054,1.00625
1.09,0.488491,1.01914,8.10862,7.12074,9.09557,1.00632
1.1,0.489573,1.01929,8.10373,7.11598,9.09062,1.00636
1.11,0.490607,1.01945,8.09883,7.1112,9.08559,1.0064
1.12,0.491609,1.01966,8.09392,7.1064,9.08054,1.00648
1.13,0.492586,1.0198,8.089,7.10157,9.07553,1.00653
1.14,0.493543,1.01995,8.08407,7.09673,9.07046,1.00655
1.15,0.494488,1.02015,8.07913,7.09189,9.06538,1.00663
1.16,0.495458,1.0203,8.07418,7.08703,9.06034,1.00668
1.17,0.496413,1.02045,8.06922,7.08217,9.05521,1.0067
1.18,0.497365,1.02065,8.06426,7.0773,9.05011,1.00677
1.19,0.498317,1.02077,8.05928,7.0724,9.04508,1.00683
1.2,0.499249,1.02086,8.05429,7.06748,9.04003,1.00685
1.21,0.500159,1.021,8.0493,7.06253,9.03493,1.00691
1.22,0.501057,1.02113,8.04429,7.0576,9.02985,1.00697
1.23,0.501911,1.02124,8.03928,7.05266,9.02475,1.00699
1.24,0.502773,1.0214,8.03425,7.04771,9.01961,1.00704
1.25,0.503645,1.02153,8.02922,7.04275,9.01449,1.0071
1.26,0.504481,1.02164,8.02418,7.03778,9.00936,1.00712
1.27,0.50531,1.02178,8.01914,7.03281,9.0042,1.00717
1.28,0.506286,1.02191,8.01408,7.02783,8.99908,1.00722
1.29,0.507056,1.02206,8.00901,7.02285,8.99387,1.00725
1.3,0.507801,1.02221,8.00394,7.01789,8.98869,1.00728
1.31,0.508539,1.02231,7.99886,7.01293,8.98362,1.00734
1.32,0.509271,1.02236,7.99377,7.00793,8.97858,1.00736
1.33,0.50999,1.02244,7.98868,7.00289,8.97346,1.00739
1.34,0.510601,1.02254,7.98357,6.99785,8.96833,1.00745
1.35,0.511338,1.02265,7.97847,6.99284,8.96317,1.00747
1.36,0.512111,1.02278,7.97335,6.98784,8.95795,1.0075
1.37,0.512854,1.02293,7.96823,6.98281,8.95275,1.00756
1.38,0.513578,1.02304,7.96309,6.97776,8.94754,1.00758
1.39,0.514279,1.02317,7.95796,6.97269,8.94228,1.00761
1.4,0.514952,1.0233,7.95281,6.96762,8.93705,1.00766
1.41,0.515679,1.02342,7.94766,6.96253,8.93179,1.00769
1.42,0.516429,1.02355,7.9425,6.95744,8.9265,1.00771
1.43,0.517143,1.02367,7.93733,6.95235,8.92128,1.00776
1.44,0.517882,1.02373,7.93216,6.94723,8.91609,1.00779
1.45,0.51858,1.02381,7.92698,6.94208,8.91083,1.00781
1.46,0.519275,1.0239,7.92179,6.93692,8.90559,1.00786
1.47,0.519905,1.02398,7.91659,6.93177,8.90033,1.00789
1.48,0.520562,1.02407,7.91139,6.92661,8.89503,1.0079
1.49,0.521212,1.02419,7.90618,6.92145,8.88976,1.00795
1.5,0.521896,1.02426,7.90097,6.91628,8.88448,1.00798
1.51,0.522544,1.02434,7.89575,6.9111,8.87917,1.00799
1.52,0.523157,1.02445,7.89052,6.90593,8.8739,1.00804
1.53,0.5238,1.02455,7.88528,6.90075,8.86855,1.00806
1.54,0.52443,1.02463,7.88004,6.89557,8.86324,1.00807
1.55,0.525058,1.0247,7.8748,6.89041,8.85804,1.00812
1.56,0.525544,1.02474,7.86954,6.88523,8.85283,1.00814
1.57,0.52619,1.02478,7.86429,6.88001,8.84755,1.00815
1.58,0.526813,1.02484,7.85902,6.87477,8.84228,1.00819
1.59,0.527455,1.02491,7.85375,6.86956,8.83697,1.00821
1.6,0.528084,1.02501,7.84847,6.86436,8.8316,1.00822
1.61,0.528707,1.02511,7.84319,6.85914,8.82627,1.00827
1.62,0.529335,1.02519,7.8379,6.8539,8.82091,1.00828
1.63,0.529921,1.02528,7.83261,6.84864,8.81551,1.0083
1.64,0.530488,1.02537,7.8273,6.84339,8.81016,1.00834
1.65,0.531127,1.02547,7.822,6.83812,8.80474,1.00835
1.66,0.531764,1.02555,7.81668,6.83285,8.79934,1.00837
1.67,0.532376,1.02562,7.81136,6.82758,8.79402,1.00841
1.68,0.532992,1.02566,7.80604,6.82229,8.78867,1.00842
1.69,0.533595,1.02572,7.8007,6.81696,8.78328,1.00844
1.7,0.534181,1.02577,7.79537,6.81163,8.77792,1.00848
1.71,0.534739,1.02583,7.79002,6.80631,8.77251,1.00849
1.72,0.535321,1.02591,7.78467,6.801,8.76709,1.00851
1.73,0.535901,1.02597,7.77932,6.79567,8.7617,1.00855
1.74,0.536476,1.02602,7.77396,6.79033,8.75627,1.00855
1.75,0.537009,1.0261,7.76859,6.785,8.75085,1.00858
1.76,0.53756,1.02618,7.76322,6.77967,8.74542,1.00861
1.77,0.538071,1.02625,7.75784,6.77433,8.73994,1.0086
1.78,0.538583,1.0263,7.75246,6.76901,8.73458,1.00863
1.79,0.539088,1.02633,7.74707,6.76371,8.72927,1.00866
1.8,0.539591,1.02634,7.74168,6.75837,8.7239,1.00866
1.81,0.540076,1.0264,7.73628,6.75299,8.7185,1.00869
1.82,0.540537,1.02644,7.73088,6.74761,8.71309,1.00872
1.83,0.541026,1.0265,7.72547,6.74227,8.70761,1.00871
1.84,0.541552,1.02661,7.72006,6.73694,8.70215,1.00875
1.85,0.542225,1.02669,7.71464,6.73158,8.69667,1.00877
1.86,0.542718,1.02675,7.70921,6.72619,8.69116,1.00876
1.87,0.543171,1.02684,7.70379,6.7208,8.68568,1.00881
1.88,0.543662,1.02694,7.69835,6.71541,8.68014,1.00883
1.89,0.544214,1.027,7.69291,6.71,8.67462,1.00883
1.9,0.544739,1.02706,7.68747,6.7046,8.66918,1.00887
1.91,0.545288,1.02711,7.68202,6.69919,8.66371,1.00888
1.92,0.545781,1.02715,7.67657,6.69374,8.6582,1.00889
1.93,0.54629,1.02719,7.67111,6.68828,8.65272,1.00893
1.94,0.546769,1.02725,7.66564,6.68283,8.64719,1.00894
1.95,0.547236,1.0273,7.66017,6.67738,8.64165,1.00895
1.96,0.547709,1.02737,7.6547,6.67193,8.63615,1.00899
1.97,0.548104,1.02741,7.64922,6.66647,8.6306,1.00899
1.98,0.548501,1.02747,7.64374,6.66101,8.62507,1.00901
1.99,0.548958,1.02753,7.63825,6.65556,8.61955,1.00904
2,0.549436,1.02759,7.63276,6.6501,8.61399,1.00903
2.01,0.549778,1.02762,7.62726,6.64465,8.60853,1.00906
2.02,0.550246,1.02765,7.62176,6.63922,8.60309,1.00909
2.03,0.550725,1.02767,7.61626,6.63376,8.59759,1.00908
2.04,0.551168,1.02771,7.61075,6.62827,8.59209,1.00912
2.05,0.551603,1.02775,7.60524,6.62277,8.58654,1.00913
2.06,0.552032,1.0278,7.59972,6.61731,8.58096,1.00912
2.07,0.552496,1.02789,7.5942,6.61184,8.57541,1.00916
2.08,0.552942,1.02796,7.58867,6.60636,8.56981,1.00918
2.09,0.553339,1.02801,7.58314,6.60086,8.56421,1.00918
2.1,0.553774,1.02809,7.57761,6.59535,8.55863,1.00921
2.11,0.554225,1.02817,7.57207,6.58984,8.55299,1.00922
2.12,0.554691,1.02822,7.56652,6.58433,8.5474,1.00923
2.13,0.555148,1.02826,7.56097,6.57882,8.54187,1.00927
2.14,0.555613,1.0283,7.55542,6.5733,8.53628,1.00927
2.15,0.556036,1.02834,7.54986,6.56774,8.53069,1.00929
2.16,0.556435,1.02838,7.5443,6.56217,8.52511,1.00932
2.17,0.556825,1.02842,7.53874,6.55662,8.51947,1.00931
2.18,0.557214,1.02847,7.53317,6.55108,8.51387,1.00934
2.19,0.557616,1.02853,7.52759,6.54552,8.50826,1.00936
2.2,0.557982,1.02856,7.52202,6.53996,8.50261,1.00935
2.21,0.558531,1.02862,7.51643,6.5344,8.49701,1.00939
2.22,0.558861,1.02871,7.51085,6.52885,8.49132,1.00941
2.23,0.559205,1.02873,7.50526,6.52329,8.48572,1.0094
2.24,0.559544,1.02875,7.49967,6.51776,8.48022,1.00944
2.25,0.559881,1.02878,7.49407,6.51224,8.47466,1.00945
2.26,0.560214,1.0288,7.48847,6.50667,8.46906,1.00945
2.27,0.560532,1.02883,7.48287,6.50108,8.46347,1.00949
2.28,0.56072,1.02888,7.47726,6.49551,8.4578,1.00949
2.29,0.561082,1.02896,7.47165,6.48997,8.45216,1.00951
2.3,0.561463,1.02905,7.46604,6.48442,8.4465,1.00954
2.31,0.561817,1.02911,7.46042,6.47886,8.4408,1.00953
2.32,0.562154,1.02918,7.4548,6.47328,8.43515,1.00956
