time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,41,40,42,1
0.01,0.0192183,0.999989,40.9999,39.9999,41.9999,1.00001
0.02,0.0372897,1,40.9996,39.9996,41.9997,1.00001
0.03,0.0543494,1.00001,40.9992,39.9992,41.9992,1.00002
0.04,0.0704979,1.00003,40.9986,39.9986,41.9986,1.00002
0.05,0.085721,1.00005,40.9978,39.9978,41.9978,1.00002
0.06,0.100246,1.00006,40.9969,39.9969,41.9968,1.00002
0.07,0.114064,1.00008,40.9959,39.9959,41.9958,1.00002
0.08,0.127176,1.0001,40.9947,39.9947,41.9945,1.00002
0.09,0.139698,1.00011,40.9934,39.9934,41.9932,1.00002
0.1,0.151634,1.00012,40.992,39.992,41.9917,1.00001
0.11,0.163063,1.00015,40.9904,39.9904,41.9902,1.00002
0.12,0.17397,1.00019,40.9887,39.9888,41.9885,1.00004
0.13,0.184431,1.00022,40.987,39.987,41.9867,1.00006
0.14,0.194407,1.00024,40.9851,39.9852,41.9848,1.00007
0.15,0.203983,1.00025,40.9831,39.9832,41.9829,1.00008
0.16,0.213198,1.00024,40.981,39.9812,41.9809,1.00009
0.17,0.221971,1.00023,40.9789,39.9791,41.9788,1.00009
0.18,0.230394,1.00023,40.9766,39.9769,41.9766,1.0001
0.19,0.238478,1.00026,40.9743,39.9746,41.9743,1.00012
0.2,0.246292,1.00031,40.9719,39.9722,41.9719,1.00015
0.21,0.253757,1.00037,40.9694,39.9698,41.9694,1.00018
0.22,0.260984,1.00042,40.9668,39.9673,41.9669,1.0002
0.23,0.267914,1.00047,40.9642,39.9648,41.9643,1.00023
0.24,0.274514,1.00052,40.9615,39.9621,41.9616,1.00025
0.25,0.281026,1.00059,40.9587,39.9594,41.9588,1.00026
0.26,0.287242,1.00071,40.9559,39.9567,41.9559,1.00031
0.27,0.293284,1.00084,40.953,39.9539,41.953,1.00036
0.28,0.299137,1.00096,40.9501,39.9511,41.95,1.0004
