time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,41,40,42,1
0.01,0.0197252,1,40.9999,39.9999,41.9999,1
0.02,0.039158,1,40.9996,39.9996,41.9996,1
0.03,0.0583021,1.00001,40.9991,39.9991,41.9991,0.999999
0.04,0.0771327,1.00002,40.9985,39.9985,41.9984,0.999998
0.05,0.0956332,1.00001,40.9976,39.9976,41.9976,0.999997
0.06,0.113855,1.00002,40.9965,39.9966,41.9965,0.999998
0.07,0.131809,1.00003,40.9953,39.9954,41.9953,0.999999
0.08,0.149502,1.00005,40.9939,39.994,41.9939,0.999999
0.09,0.166938,1.00007,40.9923,39.9924,41.9923,0.999997
0.1,0.18418,1.00012,40.9906,39.9907,41.9905,1.00002
0.11,0.201184,1.00017,40.9887,39.9888,41.9886,1.00005
0.12,0.21791,1.00023,40.9866,39.9867,41.9864,1.00007
0.13,0.234458,1.0003,40.9843,39.9845,41.9841,1.00009
0.14,0.250753,1.00037,40.9819,39.9822,41.9817,1.0001
0.15,0.266842,1.00043,40.9793,39.9796,41.979,1.00012
0.16,0.282684,1.00051,40.9766,39.9769,41.9762,1.00015
0.17,0.298332,1.00064,40.9737,39.9741,41.9732,1.0002
0.18,0.313769,1.00079,40.9706,39.9711,41.9701,1.00026
0.19,0.329023,1.00095,40.9674,39.968,41.9667,1.00032
0.2,0.344025,1.00114,40.964,39.9648,41.9632,1.00036
0.21,0.35881,1.00131,40.9605,39.9614,41.9596,1.0004
0.22,0.373423,1.00153,40.9569,39.9578,41.9558,1.00049
0.23,0.387816,1.00176,40.953,39.9542,41.9518,1.00058
0.24,0.40198,1.002,40.9491,39.9504,41.9477,1.00065
0.25,0.415784,1.00225,40.945,39.9465,41.9434,1.00071
0.26,0.429632,1.00255,40.9408,39.9424,41.939,1.00082
0.27,0.443395,1.00284,40.9364,39.9382,41.9344,1.00093
0.28,0.456801,1.00315,40.9319,39.9339,41.9297,1.00102
0.29,0.470073,1.00349,40.9273,39.9295,41.9248,1.00113
0.3,0.483083,1.00385,40.9225,39.925,41.9198,1.00125
0.31,0.495926,1.00421,40.9176,39.9203,41.9147,1.00137
0.32,0.50862,1.00457,40.9126,39.9155,41.9094,1.00149
0.33,0.521218,1.005,40.9075,39.9106,41.904,1.00164
0.34,0.533609,1.00539,40.9022,39.9056,41.8984,1.00177
0.35,0.545836,1.00579,40.8968,39.9005,41.8927,1.0019
0.36,0.557917,1.00624,40.8913,39.8952,41.8869,1.00206
0.37,0.569759,1.00666,40.8856,39.8899,41.881,1.00219
0.38,0.581447,1.00708,40.8799,39.8844,41.875,1.00234
0.39,0.593051,1.00756,40.874,39.8788,41.8688,1.0025
0.4,0.604437,1.00796,40.868,39.8731,41.8625,1.00263
0.41,0.615924,1.00841,40.8619,39.8673,41.8562,1.00279
0.42,0.627086,1.00886,40.8557,39.8614,41.8496,1.00294
0.43,0.638098,1.00929,40.8494,39.8554,41.843,1.00307
0.44,0.648952,1.00978,40.843,39.8492,41.8363,1.00324
0.45,0.659645,1.01021,40.8364,39.843,41.8294,1.00336
0.46,0.670205,1.01066,40.8298,39.8366,41.8225,1.00353
0.47,0.680661,1.01111,40.823,39.8301,41.8154,1.00366
0.48,0.691026,1.01153,40.8162,39.8236,41.8083,1.00381
0.49,0.701229,1.01198,40.8092,39.8169,41.801,1.00396
0.5,0.71114,1.01236,40.8021,39.8101,41.7937,1.00408
0.51,0.721117,1.01279,40.795,39.8032,41.7863,1.00423
0.52,0.730999,1.01316,40.7877,39.7962,41.7788,1.00434
0.53,0.740752,1.01358,40.7804,39.7891,41.7712,1.0045
0.54,0.750312,1.01393,40.7729,39.7819,41.7635,1.0046
0.55,0.759907,1.01432,40.7654,39.7746,41.7557,1.00475
0.56,0.769418,1.01466,40.7577,39.7672,41.7478,1.00484
0.57,0.778716,1.01505,40.75,39.7597,41.7399,1.00499
0.58,0.787846,1.01535,40.7422,39.7521,41.7318,1.00507
0.59,0.796954,1.01571,40.7342,39.7444,41.7238,1.00521
0.6,0.805963,1.01603,40.7262,39.7366,41.7155,1.00529
0.61,0.81487,1.01639,40.7181,39.7288,41.7072,1.00543
0.62,0.823768,1.01668,40.7099,39.7208,41.6988,1.00551
0.63,0.832541,1.017,40.7016,39.7127,41.6904,1.00563
0.64,0.841204,1.01729,40.6933,39.7045,41.6818,1.00571
0.65,0.849738,1.01758,40.6848,39.6963,41.6732,1.00582
0.66,0.858204,1.01784,40.6763,39.6879,41.6644,1.00591
0.67,0.866555,1.01812,40.6677,39.6795,41.6557,1.006
0.68,0.874837,1.01842,40.659,39.6709,41.6468,1.0061
0.69,0.882857,1.01867,40.6502,39.6623,41.6378,1.00618
0.7,0.890981,1.01897,40.6413,39.6537,41.6288,1.00629
0.71,0.898954,1.01922,40.6323,39.6449,41.6196,1.00635
0.72,0.90687,1.01951,40.6233,39.636,41.6105,1.00647
0.73,0.914702,1.01975,40.6142,39.6271,41.6012,1.00655
0.74,0.922226,1.02002,40.605,39.6181,41.5919,1.00664
0.75,0.929879,1.02033,40.5958,39.6091,41.5824,1.00674
0.76,0.937492,1.02058,40.5864,39.5999,41.5729,1.0068
0.77,0.944944,1.02089,40.577,39.5907,41.5633,1.00691
0.78,0.952306,1.02116,40.5675,39.5814,41.5536,1.00699
0.79,0.959646,1.02142,40.558,39.572,41.5439,1.00709
0.8,0.966906,1.02172,40.5483,39.5625,41.5341,1.00719
0.81,0.974097,1.02197,40.5386,39.553,41.5242,1.00725
0.82,0.98117,1.02229,40.5289,39.5434,41.5142,1.00737
0.83,0.988217,1.02258,40.519,39.5337,41.5042,1.00747
0.84,0.9953,1.02286,40.5091,39.524,41.4941,1.00755
0.85,1.00211,1.0232,40.4991,39.5142,41.4839,1.00767
0.86,1.00879,1.02347,40.4891,39.5044,41.4737,1.00776
0.87,1.01559,1.02377,40.4789,39.4944,41.4634,1.00786
0.88,1.02219,1.02412,40.4688,39.4845,41.4529,1.00798
0.89,1.0287,1.02441,40.4585,39.4744,41.4425,1.00806
0.9,1.03498,1.02473,40.4482,39.4643,41.432,1.00817
0.91,1.04131,1.02507,40.4378,39.4541,41.4214,1.00829
0.92,1.04759,1.02535,40.4274,39.4439,41.4108,1.00838
0.93,1.05379,1.02569,40.4169,39.4336,41.4001,1.0085
0.94,1.06,1.02605,40.4063,39.4232,41.3892,1.00862
0.95,1.06607,1.02636,40.3957,39.4128,41.3784,1.00871
0.96,1.07205,1.02671,40.385,39.4023,41.3675,1.00882
0.97,1.07793,1.02706,40.3742,39.3918,41.3566,1.00895
0.98,1.08368,1.02737,40.3634,39.3812,41.3456,1.00906
0.99,1.08948,1.0277,40.3525,39.3706,41.3345,1.00915
1,1.0952,1.02807,40.3416,39.3599,41.3233,1.00928
1.01,1.10091,1.02839,40.3306,39.3491,41.3122,1.00939
1.02,1.10661,1.0287,40.3196,39.3383,41.3009,1.00947
1.03,1.11222,1.02903,40.3085,39.3274,41.2896,1.0096
1.04,1.11774,1.02935,40.2974,39.3165,41.2783,1.00971
1.05,1.12318,1.02965,40.2862,39.3055,41.2669,1.0098
1.06,1.12855,1.02997,40.2749,39.2944,41.2554,1.00989
1.07,1.13395,1.03031,40.2636,39.2833,41.2439,1.01002
1.08,1.13917,1.03061,40.2522,39.2721,41.2324,1.01012
1.09,1.14437,1.03089,40.2408,39.2609,41.2208,1.0102
1.1,1.14945,1.03121,40.2293,39.2497,41.2091,1.01031
1.11,1.15451,1.03152,40.2178,39.2384,41.1974,1.01042
1.12,1.15955,1.03179,40.2062,39.227,41.1857,1.01051
1.13,1.16449,1.03207,40.1946,39.2155,41.1739,1.01059
1.14,1.16953,1.03235,40.183,39.2041,41.1621,1.01069
1.15,1.1745,1.03262,40.1712,39.1925,41.1503,1.01079
1.16,1.17931,1.03286,40.1595,39.1809,41.1383,1.01087
1.17,1.18412,1.03311,40.1477,39.1693,41.1263,1.01093
1.18,1.18888,1.03339,40.1358,39.1576,41.1143,1.01103
1.19,1.19362,1.03362,40.1239,39.1459,41.1023,1.01112
1.2,1.19835,1.03386,40.1119,39.1341,41.0902,1.0112
