time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,41,40,42,1
0.01,0.0197515,0.999988,40.9999,39.9999,41.9999,1.00001
0.02,0.0392933,0.999999,40.9996,39.9996,41.9996,1.00001
0.03,0.0586206,1.00001,40.9992,39.9991,41.9991,1.00002
0.04,0.0777388,1.00003,40.9985,39.9985,41.9985,1.00002
0.05,0.0966723,1.00005,40.9976,39.9976,41.9976,1.00002
0.06,0.115421,1.00007,40.9966,39.9966,41.9965,1.00002
0.07,0.133969,1.00009,40.9954,39.9954,41.9952,1.00002
0.08,0.152346,1.00011,40.994,39.9939,41.9938,1.00002
0.09,0.170533,1.00014,40.9924,39.9924,41.9921,1.00001
0.1,0.188542,1.00019,40.9906,39.9906,41.9903,1.00003
0.11,0.206382,1.00025,40.9886,39.9887,41.9883,1.00005
0.12,0.224029,1.00032,40.9865,39.9866,41.9861,1.00008
0.13,0.241512,1.00039,40.9842,39.9843,41.9837,1.0001
0.14,0.258926,1.00044,40.9817,39.9819,41.9813,1.00012
0.15,0.276159,1.00049,40.9791,39.9793,41.9786,1.00014
0.16,0.293145,1.00056,40.9762,39.9765,41.9757,1.00017
0.17,0.309955,1.00069,40.9732,39.9736,41.9727,1.00022
0.18,0.326596,1.00087,40.9701,39.9706,41.9694,1.00029
0.19,0.343106,1.00107,40.9667,39.9674,41.966,1.00036
0.2,0.3594,1.00128,40.9632,39.964,41.9623,1.00042
0.21,0.375526,1.0015,40.9596,39.9606,41.9585,1.00049
0.22,0.391478,1.00183,40.9558,39.9569,41.9545,1.00061
0.23,0.407283,1.0022,40.9518,39.9532,41.9503,1.00073
0.24,0.422861,1.0026,40.9476,39.9493,41.9458,1.00085
0.25,0.43829,1.00301,40.9434,39.9453,41.9412,1.00097
0.26,0.453606,1.00351,40.9389,39.9411,41.9364,1.00114
0.27,0.468661,1.00404,40.9343,39.9368,41.9314,1.00131
0.28,0.483555,1.00463,40.9296,39.9324,41.9261,1.00147
0.29,0.498236,1.00531,40.9247,39.9279,41.9207,1.00169
0.3,0.512776,1.00604,40.9196,39.9233,41.9151,1.00192
0.31,0.527116,1.00681,40.9145,39.9186,41.9093,1.00215
0.32,0.541239,1.00768,40.9091,39.9137,41.9033,1.00243
0.33,0.555115,1.00861,40.9037,39.9088,41.8971,1.00273
0.34,0.568875,1.00959,40.898,39.9037,41.8907,1.00303
0.35,0.5824,1.01068,40.8923,39.8986,41.8841,1.00338
0.36,0.595796,1.01185,40.8864,39.8933,41.8773,1.00375
0.37,0.608914,1.0131,40.8804,39.888,41.8703,1.00411
0.38,0.621805,1.01449,40.8743,39.8826,41.863,1.00455
0.39,0.634469,1.01591,40.868,39.8771,41.8556,1.00498
0.4,0.646883,1.01741,40.8616,39.8714,41.8479,1.00545
0.41,0.659305,1.01903,40.8551,39.8657,41.8401,1.00595
0.42,0.67122,1.02072,40.8485,39.86,41.832,1.00644
0.43,0.682989,1.02258,40.8417,39.8541,41.8237,1.00701
0.44,0.694502,1.02451,40.8348,39.8482,41.8152,1.00758
0.45,0.705753,1.02657,40.8278,39.8422,41.8064,1.00817
0.46,0.716795,1.02876,40.8207,39.8362,41.7974,1.00881
0.47,0.727577,1.03102,40.8135,39.8301,41.7882,1.00943
0.48,0.738102,1.03346,40.8062,39.8239,41.7788,1.01014
0.49,0.748373,1.03596,40.7988,39.8176,41.7691,1.01083
0.5,0.758401,1.03862,40.7913,39.8112,41.7592,1.01157
0.51,0.768141,1.04139,40.7836,39.8048,41.749,1.01233
0.52,0.777424,1.04433,40.7759,39.7983,41.7386,1.01311
0.53,0.78657,1.04743,40.7681,39.7918,41.7279,1.01394
0.54,0.795544,1.0506,40.7602,39.7853,41.717,1.01475
0.55,0.804186,1.05396,40.7522,39.7786,41.7059,1.01565
0.56,0.812573,1.0574,40.7442,39.772,41.6946,1.0165
0.57,0.820711,1.06106,40.736,39.7653,41.683,1.01744
0.58,0.828558,1.06484,40.7278,39.7585,41.6712,1.01836
0.59,0.83612,1.06879,40.7194,39.7516,41.6591,1.01936
0.6,0.843381,1.07285,40.7111,39.7447,41.6468,1.02034
0.61,0.850362,1.07711,40.7026,39.7378,41.6343,1.02138
0.62,0.857107,1.08155,40.6941,39.7308,41.6215,1.02243
0.63,0.863632,1.08616,40.6855,39.7238,41.6085,1.02351
0.64,0.869635,1.09095,40.6768,39.7168,41.5952,1.02461
0.65,0.875622,1.0959,40.6681,39.7098,41.5817,1.02572
0.66,0.881264,1.10105,40.6593,39.7027,41.568,1.02688
0.67,0.88672,1.10633,40.6505,39.6956,41.554,1.02802
0.68,0.89189,1.11182,40.6416,39.6884,41.5398,1.02922
0.69,0.896845,1.11742,40.6327,39.6811,41.5254,1.0304
0.7,0.901508,1.12326,40.6237,39.6739,41.5108,1.03163
0.71,0.905924,1.12922,40.6146,39.6666,41.4959,1.03282
0.72,0.910085,1.13544,40.6056,39.6594,41.4808,1.03409
0.73,0.913989,1.14177,40.5965,39.652,41.4656,1.03533
0.74,0.917665,1.14835,40.5873,39.6447,41.4501,1.03664
0.75,0.921086,1.15506,40.5781,39.6374,41.4345,1.03791
