time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,4.75,3.75,5.75,1
0.01,0.020008,1,4.7499,3.7499,5.7499,1
0.02,0.0398805,1,4.7496,3.7496,5.7496,1
0.03,0.059566,1.00002,4.74911,3.74912,5.74908,1
0.04,0.0790735,1.00005,4.74842,3.74844,5.74836,1.00001
0.05,0.0983803,1.00009,4.74753,3.74758,5.74744,1.00002
0.06,0.117515,1.00014,4.74645,3.74653,5.74631,1.00003
0.07,0.13647,1.00019,4.74519,3.74529,5.74499,1.00004
0.08,0.155258,1.00024,4.74373,3.74387,5.74349,1.00005
0.09,0.173871,1.00031,4.74209,3.74226,5.74179,1.00007
0.1,0.192365,1.00039,4.74026,3.74048,5.73991,1.0001
0.11,0.21073,1.00048,4.73824,3.73853,5.73783,1.00014
0.12,0.228912,1.00058,4.73605,3.73641,5.73557,1.00016
0.13,0.24688,1.00066,4.73367,3.73409,5.73318,1.0002
0.14,0.264708,1.00074,4.73112,3.73158,5.73058,1.00025
0.15,0.282348,1.00085,4.72838,3.72891,5.72778,1.00028
0.16,0.299849,1.00099,4.72547,3.72609,5.72475,1.00032
0.17,0.317227,1.00116,4.72239,3.72311,5.72154,1.00038
0.18,0.334428,1.00132,4.71913,3.71996,5.71816,1.00042
0.19,0.351458,1.00144,4.71571,3.71663,5.71467,1.00045
0.2,0.368295,1.00152,4.71211,3.7131,5.71104,1.00049
0.21,0.385277,1.00169,4.70834,3.70944,5.70715,1.00055
0.22,0.401878,1.0019,4.70441,3.70565,5.70307,1.00061
0.23,0.418255,1.00211,4.70031,3.7017,5.6988,1.00065
0.24,0.434434,1.00222,4.69605,3.69754,5.69448,1.00069
0.25,0.450672,1.00238,4.69162,3.69318,5.68997,1.00077
0.26,0.466817,1.00254,4.68704,3.68865,5.68526,1.00084
0.27,0.482578,1.00271,4.68229,3.68402,5.68036,1.00087
0.28,0.4982,1.00285,4.67739,3.67922,5.67538,1.00093
0.29,0.513796,1.00304,4.67233,3.67428,5.67021,1.00101
0.3,0.529133,1.00322,4.66712,3.66915,5.66486,1.00106
0.31,0.544405,1.00337,4.66175,3.66391,5.65941,1.00111
0.32,0.559534,1.00355,4.65623,3.65851,5.6538,1.00118
0.33,0.574407,1.00373,4.65056,3.65299,5.64796,1.00121
0.34,0.589104,1.00389,4.64475,3.6473,5.64208,1.00127
0.35,0.60376,1.00403,4.63878,3.64141,5.63606,1.00134
0.36,0.618325,1.00419,4.63268,3.63543,5.6298,1.00136
0.37,0.632584,1.00438,4.62642,3.6293,5.62345,1.00144
0.38,0.646646,1.00452,4.62003,3.62301,5.61696,1.00149
0.39,0.660718,1.00468,4.61349,3.6166,5.61032,1.00153
0.4,0.674475,1.00481,4.60682,3.61001,5.60362,1.0016
0.41,0.688159,1.00494,4.6,3.60327,5.59669,1.00163
0.42,0.701748,1.0051,4.59306,3.59644,5.58966,1.00169
0.43,0.715243,1.00522,4.58597,3.58943,5.58245,1.00172
0.44,0.7286,1.00539,4.57875,3.58231,5.57515,1.00179
0.45,0.741878,1.00553,4.5714,3.57508,5.56771,1.00183
0.46,0.75513,1.00572,4.56392,3.56768,5.56008,1.0019
0.47,0.767838,1.00585,4.5563,3.56017,5.55238,1.00193
0.48,0.780714,1.00606,4.54856,3.55256,5.54449,1.002
0.49,0.793486,1.00617,4.54069,3.54478,5.53656,1.00204
0.5,0.806133,1.00641,4.5327,3.53691,5.52839,1.00212
0.51,0.818815,1.00653,4.52457,3.52888,5.52019,1.00216
0.52,0.83136,1.00678,4.51632,3.52077,5.51176,1.00225
0.53,0.84358,1.00692,4.50795,3.51252,5.50331,1.00229
0.54,0.855849,1.0072,4.49945,3.50418,5.49462,1.00238
0.55,0.867663,1.00735,4.49083,3.49568,5.48593,1.00244
0.56,0.879429,1.00759,4.4821,3.48711,5.47704,1.00252
0.57,0.891172,1.00778,4.47325,3.4784,5.4681,1.00259
0.58,0.902736,1.00801,4.46428,3.46961,5.45898,1.00265
0.59,0.91426,1.00822,4.45519,3.46063,5.44976,1.00274
0.6,0.925583,1.00842,4.44599,3.45162,5.44045,1.00278
0.61,0.936848,1.00868,4.43668,3.44245,5.43096,1.00289
0.62,0.948053,1.00887,4.42726,3.4332,5.42145,1.00295
0.63,0.959342,1.00911,4.41772,3.4238,5.41174,1.00302
0.64,0.970517,1.00934,4.40808,3.41431,5.40195,1.0031
0.65,0.981326,1.0095,4.39832,3.40468,5.39207,1.00314
0.66,0.99222,1.00976,4.38845,3.39495,5.38203,1.00324
0.67,1.00291,1.00996,4.37848,3.38512,5.37194,1.0033
0.68,1.01346,1.01016,4.36839,3.37516,5.36169,1.00336
0.69,1.02406,1.0104,4.35821,3.36512,5.35136,1.00345
0.7,1.03456,1.01056,4.34792,3.35495,5.34099,1.00351
0.71,1.04491,1.01078,4.33752,3.34468,5.3304,1.00356
0.72,1.05532,1.01098,4.32702,3.33428,5.31978,1.00365
0.73,1.06564,1.01113,4.31641,3.3238,5.30911,1.0037
0.74,1.07575,1.01133,4.30571,3.31322,5.29823,1.00375
0.75,1.08579,1.01154,4.2949,3.30253,5.28732,1.00384
0.76,1.09579,1.0117,4.28399,3.29176,5.27634,1.0039
0.77,1.10566,1.01189,4.27299,3.2809,5.26518,1.00394
0.78,1.11536,1.0121,4.26188,3.26991,5.25395,1.00402
0.79,1.1252,1.01229,4.25068,3.25886,5.24267,1.00409
0.8,1.13482,1.01246,4.23938,3.2477,5.23125,1.00414
0.81,1.14431,1.01267,4.22799,3.23645,5.21971,1.00419
0.82,1.15382,1.01288,4.2165,3.2251,5.20812,1.00428
0.83,1.16331,1.01307,4.20491,3.21366,5.19644,1.00435
0.84,1.17261,1.01327,4.19323,3.20212,5.1846,1.00439
0.85,1.18187,1.01346,4.18146,3.19045,5.1727,1.00446
0.86,1.19091,1.01367,4.1696,3.17874,5.16075,1.00455
0.87,1.20004,1.01388,4.15764,3.16693,5.14867,1.00462
0.88,1.20899,1.01408,4.1456,3.155,5.13646,1.00468
0.89,1.21788,1.01427,4.13347,3.14297,5.12417,1.00474
0.9,1.22731,1.01452,4.12124,3.13091,5.1118,1.00483
0.91,1.23619,1.01474,4.10892,3.11875,5.09938,1.00491
0.92,1.24469,1.01497,4.09652,3.10649,5.08679,1.00497
0.93,1.25298,1.0152,4.08403,3.09415,5.07413,1.00504
0.94,1.2614,1.01543,4.07146,3.08173,5.0614,1.0051
0.95,1.26979,1.01565,4.05881,3.06923,5.04863,1.00519
0.96,1.27806,1.01585,4.04607,3.05663,5.0358,1.00527
0.97,1.28632,1.01606,4.03325,3.04395,5.02285,1.00534
0.98,1.29418,1.01629,4.02034,3.0312,5.0098,1.00541
0.99,1.30203,1.0165,4.00736,3.01837,4.99668,1.00547
1,1.30994,1.01672,3.9943,3.00547,4.9835,1.00555
1.01,1.31787,1.01691,3.98116,2.99247,4.9703,1.00563
1.02,1.32594,1.01711,3.96795,2.9794,4.95698,1.00571
1.03,1.33442,1.01732,3.95465,2.96624,4.94353,1.00577
1.04,1.34245,1.01754,3.94126,2.95301,4.92999,1.00583
1.05,1.35026,1.01771,3.9278,2.93967,4.91642,1.00588
1.06,1.35803,1.01789,3.91426,2.92627,4.90277,1.00593
1.07,1.36572,1.01806,3.90064,2.91278,4.88907,1.006
1.08,1.37337,1.01824,3.88695,2.8992,4.87529,1.00607
1.09,1.38106,1.01843,3.87317,2.88555,4.8614,1.00613
1.1,1.38847,1.01859,3.85933,2.87181,4.84745,1.00618
1.11,1.39607,1.01878,3.84541,2.85801,4.83339,1.00624
1.12,1.40343,1.01893,3.83141,2.84411,4.81929,1.00629
1.13,1.41079,1.01909,3.81734,2.83013,4.80511,1.00634
1.14,1.41794,1.01922,3.80319,2.81609,4.7909,1.00639
1.15,1.42526,1.01937,3.78898,2.80197,4.77659,1.00643
1.16,1.43244,1.01952,3.77469,2.78779,4.76223,1.00649
1.17,1.43975,1.01968,3.76033,2.77353,4.74779,1.00655
1.18,1.44676,1.01986,3.7459,2.75921,4.73324,1.00662
1.19,1.4536,1.02002,3.7314,2.74482,4.71865,1.00667
1.2,1.46041,1.02022,3.71683,2.7304,4.70396,1.00673
1.21,1.46697,1.02041,3.70219,2.71591,4.68922,1.00679
1.22,1.47456,1.02061,3.68749,2.70133,4.67439,1.00686
1.23,1.4814,1.0208,3.67271,2.68668,4.6595,1.00692
1.24,1.48815,1.02101,3.65786,2.67198,4.64452,1.00699
1.25,1.49469,1.02122,3.64295,2.65721,4.62948,1.00706
1.26,1.50116,1.02144,3.62797,2.64238,4.61436,1.00713
1.27,1.50742,1.02164,3.61293,2.62747,4.59922,1.00721
1.28,1.51367,1.02186,3.59782,2.61252,4.58397,1.00728
1.29,1.51993,1.02207,3.58265,2.59749,4.56868,1.00735
1.3,1.52622,1.02228,3.56742,2.5824,4.55331,1.00741
1.31,1.53254,1.02248,3.55213,2.56724,4.5379,1.00748
1.32,1.53878,1.02268,3.53677,2.55201,4.52241,1.00755
1.33,1.5449,1.02288,3.52136,2.53672,4.50687,1.00761
1.34,1.55112,1.02308,3.50588,2.52137,4.49125,1.00767
1.35,1.55629,1.02326,3.49034,2.50596,4.47561,1.00773
1.36,1.5619,1.02344,3.47475,2.49049,4.45992,1.00779
1.37,1.56749,1.02361,3.4591,2.47498,4.44419,1.00785
1.38,1.57309,1.02378,3.4434,2.45941,4.42841,1.00791
1.39,1.57597,1.02392,3.42766,2.44379,4.41261,1.00796
1.4,1.58122,1.02407,3.41187,2.42812,4.39675,1.00801
1.41,1.58677,1.02422,3.39603,2.41239,4.38085,1.00806
1.42,1.59216,1.02436,3.38014,2.39661,4.36489,1.00811
1.43,1.59749,1.02448,3.36419,2.38076,4.3489,1.00816
1.44,1.60284,1.02461,3.34819,2.36485,4.33282,1.0082
1.45,1.6082,1.02474,3.33214,2.3489,4.31671,1.00825
1.46,1.61359,1.02487,3.31603,2.33289,4.30053,1.00828
1.47,1.61891,1.02499,3.29987,2.31681,4.2843,1.00832
1.48,1.62417,1.02511,3.28365,2.30069,4.268,1.00836
1.49,1.62938,1.02524,3.26738,2.2845,4.25165,1.0084
1.5,1.63458,1.02538,3.25106,2.26828,4.23523,1.00844
1.51,1.63956,1.0255,3.23469,2.25198,4.21878,1.00848
1.52,1.64447,1.02564,3.21827,2.23565,4.20227,1.00852
1.53,1.64912,1.02576,3.20181,2.21927,4.18574,1.00857
1.54,1.65383,1.02588,3.18529,2.20284,4.16916,1.00861
1.55,1.65865,1.02601,3.16873,2.18634,4.15253,1.00866
1.56,1.6633,1.02614,3.15212,2.16982,4.13585,1.0087
1.57,1.66798,1.02628,3.13546,2.15326,4.11911,1.00876
1.58,1.67241,1.02642,3.11876,2.13667,4.10234,1.0088
1.59,1.67677,1.02658,3.10202,2.12003,4.0855,1.00886
1.6,1.68122,1.02676,3.08523,2.10337,4.06862,1.00892
1.61,1.68549,1.02695,3.06839,2.08667,4.05167,1.00898
1.62,1.68976,1.02713,3.05152,2.06992,4.0347,1.00904
1.63,1.69418,1.02732,3.0346,2.05312,4.01765,1.0091
1.64,1.69845,1.0275,3.01764,2.03629,4.00059,1.00915
1.65,1.70272,1.02769,3.00063,2.01942,3.98345,1.00921
1.66,1.70666,1.02787,2.98358,2.0025,3.96632,1.00927
1.67,1.71058,1.02804,2.9665,1.98554,3.94913,1.00933
1.68,1.71461,1.02819,2.94937,1.96853,3.93193,1.00938
1.69,1.71861,1.02833,2.93221,1.95147,3.9147,1.00943
1.7,1.72259,1.02846,2.915,1.93436,3.89743,1.00947
1.71,1.72687,1.02861,2.89775,1.91722,3.88013,1.00953
1.72,1.731,1.02877,2.88047,1.90003,3.86274,1.00959
1.73,1.73464,1.02893,2.86314,1.88282,3.84534,1.00964
1.74,1.73839,1.02908,2.84577,1.86555,3.82786,1.00969
1.75,1.74208,1.02923,2.82837,1.84827,3.81038,1.00973
1.76,1.74561,1.02937,2.81093,1.83094,3.79286,1.00977
1.77,1.74932,1.02949,2.79346,1.81357,3.77533,1.00981
1.78,1.75284,1.02959,2.77595,1.79615,3.75777,1.00983
1.79,1.75654,1.0297,2.7584,1.77869,3.74018,1.00987
1.8,1.76012,1.02982,2.74082,1.76121,3.72256,1.00992
1.81,1.76361,1.02995,2.7232,1.74367,3.70488,1.00997
1.82,1.76678,1.03008,2.70555,1.72612,3.68715,1.01001
1.83,1.77016,1.03019,2.68787,1.70852,3.66941,1.01005
1.84,1.77355,1.0303,2.67015,1.69088,3.65164,1.01008
1.85,1.77678,1.03039,2.6524,1.67321,3.63384,1.01011
1.86,1.78002,1.03048,2.63461,1.65549,3.616,1.01013
1.87,1.783,1.03058,2.6168,1.63775,3.59815,1.01018
1.88,1.78605,1.03071,2.59895,1.61999,3.58025,1.01023
1.89,1.78909,1.03085,2.58108,1.60222,3.56229,1.01027
1.9,1.7921,1.03097,2.56317,1.5844,3.54431,1.01031
1.91,1.79605,1.03109,2.54523,1.56655,3.52629,1.01034
1.92,1.79911,1.0312,2.52725,1.54867,3.50826,1.01037
1.93,1.80206,1.03131,2.50925,1.53075,3.49018,1.01039
1.94,1.80478,1.03144,2.49122,1.5128,3.4721,1.01045
1.95,1.80756,1.03159,2.47315,1.49483,3.45396,1.01051
1.96,1.81003,1.03175,2.45507,1.47686,3.43578,1.01055
1.97,1.81259,1.03189,2.43695,1.45886,3.4176,1.0106
1.98,1.81513,1.03202,2.41882,1.44082,3.39939,1.01064
1.99,1.81757,1.03214,2.40065,1.42277,3.38116,1.01067
2,1.81991,1.03227,2.38247,1.40467,3.36292,1.01073
2.01,1.82229,1.03242,2.36425,1.38658,3.34466,1.01078
2.02,1.82442,1.03258,2.34602,1.36845,3.32633,1.01084
2.03,1.82663,1.03273,2.32777,1.35031,3.30798,1.01088
2.04,1.82871,1.03286,2.30949,1.33214,3.28964,1.01091
2.05,1.83091,1.03299,2.29119,1.31396,3.27126,1.01094
2.06,1.83288,1.03311,2.27287,1.29573,3.25292,1.01099
2.07,1.83494,1.03325,2.25454,1.2775,3.23452,1.01105
2.08,1.83695,1.03341,2.23618,1.25928,3.21607,1.01109
2.09,1.83881,1.03354,2.2178,1.24099,3.19761,1.01112
2.1,1.84047,1.03366,2.1994,1.2227,3.17915,1.01115
2.11,1.84203,1.03377,2.18099,1.2044,3.16071,1.01119
2.12,1.84365,1.03389,2.16256,1.18606,3.14224,1.01124
2.13,1.84506,1.03402,2.14412,1.16772,3.12375,1.01129
2.14,1.8465,1.03416,2.12566,1.14937,3.10521,1.01132
2.15,1.84769,1.03427,2.10719,1.131,3.08669,1.01135
2.16,1.84896,1.03436,2.08871,1.11261,3.06816,1.01137
2.17,1.84994,1.03449,2.07021,1.09422,3.04963,1.01143
2.18,1.85108,1.03461,2.05171,1.07582,3.03109,1.01147
2.19,1.85209,1.03477,2.03319,1.05743,3.01248,1.01151
2.2,1.85295,1.0349,2.01467,1.03903,2.99387,1.01154
2.21,1.85364,1.035,1.99614,1.0206,2.9753,1.01156
2.22,1.85433,1.03514,1.9776,1.00219,2.9567,1.0116
2.23,1.85471,1.03526,1.95905,0.983741,2.93813,1.01165
2.24,1.85519,1.03543,1.9405,0.965338,2.91951,1.0117
2.25,1.85547,1.03559,1.92195,0.946941,2.90087,1.01174
2.26,1.8556,1.03572,1.90339,0.928502,2.88226,1.01177
2.27,1.85552,1.03586,1.88484,0.910085,2.86365,1.01181
2.28,1.85542,1.036,1.86628,0.891667,2.84509,1.01187
2.29,1.85526,1.03617,1.84773,0.873254,2.82646,1.01193
2.3,1.8551,1.03637,1.82918,0.854873,2.8078,1.01197
2.31,1.85469,1.03653,1.81063,0.836477,2.78917,1.01201
2.32,1.85411,1.03669,1.79209,0.818101,2.77054,1.01204
2.33,1.85336,1.03687,1.77355,0.799738,2.75197,1.0121
2.34,1.85233,1.03705,1.75502,0.781375,2.73338,1.01216
2.35,1.85122,1.03727,1.7365,0.763081,2.71476,1.01221
2.36,1.84994,1.03747,1.718,0.74476,2.69615,1.01226
2.37,1.8482,1.03766,1.69951,0.726462,2.67758,1.0123
2.38,1.84644,1.03787,1.68103,0.708217,2.65907,1.01237
2.39,1.84455,1.03809,1.66258,0.68997,2.64056,1.01244
2.4,1.8422,1.03833,1.64415,0.671771,2.62204,1.01251
2.41,1.83943,1.03858,1.62574,0.65362,2.60352,1.01257
2.42,1.83681,1.03881,1.60736,0.635473,2.58504,1.01262
2.43,1.83391,1.03905,1.589,0.617372,2.56661,1.01268
2.44,1.83049,1.03933,1.57068,0.599342,2.54821,1.01276
2.45,1.82705,1.03961,1.55239,0.581339,2.52983,1.01283
2.46,1.8234,1.03994,1.53414,0.563426,2.51143,1.0129
2.47,1.81944,1.04024,1.51593,0.545543,2.49309,1.01296
2.48,1.81516,1.04052,1.49775,0.527703,2.47483,1.01302
2.49,1.81054,1.04085,1.47963,0.509951,2.45662,1.0131
2.5,1.80499,1.04119,1.46155,0.49225,2.43847,1.01319
2.51,1.79968,1.04156,1.44352,0.474636,2.42034,1.01328
2.52,1.79391,1.04197,1.42556,0.45712,2.40224,1.01338
2.53,1.78764,1.04239,1.40765,0.439687,2.38419,1.01346
2.54,1.78088,1.04279,1.3898,0.422315,2.36622,1.01354
2.55,1.77383,1.04323,1.37203,0.405072,2.34835,1.01364
2.56,1.76627,1.04373,1.35433,0.387955,2.33052,1.01376
2.57,1.75818,1.04424,1.33671,0.370915,2.31276,1.01388
2.58,1.74959,1.04482,1.31917,0.354025,2.29503,1.014
2.59,1.74042,1.04543,1.30172,0.337285,2.27738,1.01412
2.6,1.73043,1.04608,1.28436,0.320703,2.25983,1.01424
2.61,1.71996,1.04676,1.26711,0.304264,2.24238,1.01437
2.62,1.70873,1.04749,1.24997,0.288021,2.22505,1.01451
2.63,1.69688,1.0483,1.23294,0.271944,2.2078,1.01468
2.64,1.68431,1.04917,1.21603,0.256078,2.19067,1.01486
2.65,1.67093,1.05011,1.19925,0.240424,2.17364,1.01505
2.66,1.65666,1.05113,1.18262,0.225012,2.15675,1.01525
2.67,1.64148,1.05225,1.16612,0.209865,2.13994,1.01546
2.68,1.62529,1.05349,1.14979,0.195023,2.12328,1.0157
2.69,1.60808,1.05481,1.13362,0.180506,2.10677,1.01593
2.7,1.58976,1.05627,1.11763,0.166332,2.09042,1.01618
2.71,1.57022,1.05788,1.10183,0.15253,2.07422,1.01646
2.72,1.54946,1.05965,1.08623,0.139144,2.05819,1.01676
2.73,1.52726,1.0616,1.07085,0.126214,2.04235,1.01708
2.74,1.50357,1.06377,1.05569,0.1138,2.02668,1.01743
2.75,1.47823,1.06618,1.04078,0.101957,2.01121,1.01781
2.76,1.45113,1.06887,1.02614,0.0907464,1.99598,1.01822
2.77,1.42205,1.07188,1.01177,0.0802421,1.98097,1.01867
2.78,1.39101,1.07526,0.997705,0.0705296,1.9662,1.01917
2.79,1.35785,1.07907,0.98396,0.0616832,1.95167,1.01972
2.8,1.32228,1.08329,0.970558,0.0537004,1.93742,1.0203
2.81,1.28438,1.08803,0.957524,0.0467466,1.92345,1.02096
2.82,1.24404,1.09338,0.944881,0.0409568,1.90979,1.02167
2.83,1.20093,1.09929,0.932654,0.0362618,1.89647,1.02246
2.84,1.15515,1.10574,0.920871,0.0325089,1.88345,1.02333
2.85,1.10659,1.11262,0.909561,0.0295338,1.87074,1.02429
2.86,1.05536,1.11985,0.898749,0.0271665,1.85846,1.02539
2.87,1.00127,1.12727,0.888462,0.0252599,1.8466,1.02657
2.88,0.944285,1.13481,0.878731,0.0237323,1.83514,1.0278
2.89,0.884331,1.14227,0.869585,0.0223365,1.82413,1.02907
2.9,0.821851,1.14976,0.86105,0.0210249,1.81354,1.03048
2.91,0.75713,1.15719,0.853151,0.019868,1.8035,1.032
2.92,0.690334,1.16451,0.84591,0.0187732,1.79396,1.03361
2.93,0.622229,1.17172,0.839344,0.0177898,1.78492,1.03529
2.94,0.552714,1.17849,0.833466,0.0168746,1.77656,1.03689
2.95,0.482664,1.18479,0.828287,0.0160422,1.76893,1.0384
2.96,0.412211,1.19045,0.823809,0.0152966,1.76218,1.03979
2.97,0.341254,1.1954,0.820039,0.0145541,1.75619,1.04098
2.98,0.270892,1.19962,0.816976,0.0138993,1.75103,1.04195
2.99,0.201283,1.20336,0.814614,0.0132545,1.74644,1.04282
3,0.132547,1.20634,0.812943,0.0126418,1.74264,1.04348
3.01,0.0649559,1.20824,0.811954,0.0120688,1.73995,1.04385
3.02,-0.00140209,1.20901,0.811634,0.0115188,1.73849,1.04396
3.03,-0.0658647,1.20857,0.81197,0.0109942,1.73839,1.04384
3.04,-0.12826,1.20704,0.81294,0.0105003,1.73949,1.04348
3.05,-0.188582,1.20425,0.814524,0.0100041,1.74199,1.04287
3.06,-0.24671,1.20049,0.8167,0.00952631,1.74553,1.04203
3.07,-0.302728,1.19596,0.819447,0.0090643,1.74979,1.04092
3.08,-0.356006,1.19049,0.822741,0.00862213,1.75506,1.03956
3.09,-0.40654,1.18425,0.826554,0.00821503,1.76125,1.03802
3.1,-0.453947,1.17744,0.830857,0.00782243,1.76802,1.03627
3.11,-0.498108,1.16999,0.835617,0.00745161,1.77556,1.03434
3.12,-0.539034,1.1621,0.840804,0.00708764,1.78374,1.03232
3.13,-0.576372,1.15383,0.846383,0.00673501,1.79234,1.03014
3.14,-0.610042,1.14539,0.852316,0.00638845,1.8015,1.02805
3.15,-0.639481,1.13669,0.858566,0.00604477,1.81111,1.0259
3.16,-0.665233,1.12796,0.865091,0.00570345,1.82101,1.0238
3.17,-0.687123,1.11922,0.871855,0.00537319,1.83114,1.02172
3.18,-0.704903,1.1107,0.878817,0.00505004,1.8413,1.01975
3.19,-0.71887,1.1023,0.885938,0.00474093,1.85151,1.01784
3.2,-0.728667,1.0941,0.893177,0.00445567,1.86176,1.01604
3.21,-0.734682,1.08606,0.900496,0.00420814,1.87212,1.01434
3.22,-0.737101,1.07834,0.907857,0.00397427,1.88221,1.01269
3.23,-0.735896,1.0703,0.915224,0.00266077,1.89216,1.01117
3.24,-0.731533,1.06268,0.922563,0.00176565,1.90209,1.00972
3.25,-0.72416,1.05596,0.929843,0.00187921,1.91174,1.00837
3.26,-0.713587,1.04957,0.937033,0.00206273,1.92116,1.00712
3.27,-0.700499,1.0435,0.944105,0.00229049,1.93024,1.00591
3.28,-0.684991,1.03737,0.951034,0.00188555,1.93911,1.0048
3.29,-0.66741,1.03189,0.957797,0.00197401,1.94747,1.00377
3.3,-0.647874,1.02659,0.964375,0.00194103,1.95561,1.00281
3.31,-0.626644,1.02137,0.970748,0.00164103,1.96342,1.00186
3.32,-0.60395,1.01659,0.976902,0.00174768,1.97107,1.001
3.33,-0.579803,1.01174,0.982822,0.0010802,1.97837,1.00025
3.34,-0.554486,1.00755,0.988494,0.00119189,1.98534,0.999562
3.35,-0.528133,1.00342,0.993908,0.000906727,1.99206,0.998987
3.36,-0.500881,0.999854,0.999054,0.00118009,1.99841,0.99847
3.37,-0.472911,0.996145,1.00392,0.000621626,2.00439,0.998022
3.38,-0.444425,0.993156,1.00851,0.00106642,2.01006,0.997623
3.39,-0.415538,0.989898,1.01281,0.000588273,2.01547,0.997266
3.4,-0.386454,0.987202,1.01682,0.000736584,2.02042,0.996918
3.41,-0.357474,0.984913,1.02054,0.00101106,2.02484,0.996648
3.42,-0.328045,0.982687,1.02397,0.000826951,2.02879,0.996426
3.43,-0.298926,0.980675,1.0271,0.000626759,2.03233,0.996222
3.44,-0.269738,0.979058,1.02995,0.000520294,2.0353,0.996082
3.45,-0.240869,0.97776,1.0325,0.000684928,2.03793,0.995967
3.46,-0.212424,0.976726,1.03477,0.000834166,2.04018,0.995939
3.47,-0.18442,0.975666,1.03675,0.000449084,2.04208,0.995974
3.48,-0.156871,0.976998,1.03846,0.00466255,2.04371,0.996071
3.49,-0.129891,0.977673,1.03989,0.00697679,2.04492,0.996219
3.5,-0.103629,0.978899,1.04106,0.0101249,2.04593,0.996425
3.51,-0.0783945,0.980642,1.04197,0.0138306,2.04654,0.99668
3.52,-0.0536325,0.982762,1.04263,0.0179562,2.04685,0.996959
3.53,-0.0299202,0.985138,1.04304,0.0222112,2.04685,0.997277
