time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,1,13.5,12.5,14.5,1
0.01,0.0183259,0.999989,13.4999,12.4999,14.4999,1.00001
0.02,0.0342087,0.999999,13.4997,12.4997,14.4997,1.00001
0.03,0.0481578,1.00001,13.4993,12.4993,14.4993,1.00002
0.04,0.0604634,1.00002,13.4987,12.4987,14.4987,1.00002
0.05,0.071486,1.00003,13.4981,12.4981,14.4981,1.00002
0.06,0.0813654,1.00004,13.4973,12.4973,14.4973,1.00002
0.07,0.0902516,1.00005,13.4965,12.4965,14.4964,1.00002
0.08,0.0982453,1.00005,13.4956,12.4956,14.4955,1.00002
0.09,0.10554,1.00005,13.4946,12.4945,14.4945,1.00002
0.1,0.112189,1.00005,13.4935,12.4935,14.4934,1.00002
0.11,0.118274,1.00005,13.4923,12.4923,14.4923,1.00001
0.12,0.123872,1.00005,13.4911,12.4911,14.4911,1.00001
0.13,0.129044,1.00006,13.4899,12.4899,14.4898,1.00002
0.14,0.133831,1.00006,13.4886,12.4886,14.4885,1.00004
0.15,0.138263,1.00007,13.4872,12.4873,14.4872,1.00005
0.16,0.142373,1.00007,13.4858,12.4859,14.4859,1.00006
0.17,0.146155,1.00005,13.4844,12.4845,14.4845,1.00006
0.18,0.149706,1.00003,13.4829,12.483,14.4831,1.00006
0.19,0.153041,1,13.4814,12.4815,14.4816,1.00006
0.2,0.156182,0.999971,13.4799,12.48,14.4801,1.00006
0.21,0.159127,0.999938,13.4783,12.4784,14.4786,1.00005
0.22,0.161906,0.999911,13.4767,12.4768,14.4771,1.00005
0.23,0.164535,0.99991,13.4751,12.4752,14.4755,1.00006
0.24,0.167035,0.999917,13.4734,12.4736,14.4739,1.00008
0.25,0.169401,0.999925,13.4717,12.4719,14.4723,1.0001
0.26,0.171661,0.999933,13.47,12.4702,14.4706,1.00011
0.27,0.173796,0.999937,13.4683,12.4685,14.4689,1.00012
0.28,0.17585,0.999931,13.4666,12.4668,14.4672,1.00012
0.29,0.177809,0.999923,13.4648,12.4651,14.4655,1.00012
0.3,0.179697,0.999917,13.463,12.4633,14.4637,1.00012
