time,velocity,ratio,centerX,Xmax,Xmin,Ymax
0,0,0.99998,1.1,0.1,2.1,0.99998
0.01,0.0157562,1.00005,1.09992,0.0999962,2.09986,0.999984
0.02,0.0303006,1.00017,1.09969,0.0998456,2.0996,1.00004
0.03,0.044038,1.00029,1.09932,0.0995651,2.09913,1.00007
0.04,0.0577479,1.00026,1.09881,0.0990257,2.09867,1.00008
0.05,0.0737339,1.00018,1.09815,0.0983353,2.09808,1.00006
0.06,0.0908898,1.00013,1.09733,0.0974731,2.09729,1.00004
0.07,0.109225,1.00015,1.09633,0.0964694,2.09629,1.00005
0.08,0.127056,1.00025,1.09515,0.0954038,2.09503,1.00007
0.09,0.14421,1.0003,1.0938,0.0940834,2.09367,1.00009
0.1,0.154108,1.00027,1.09229,0.0925247,2.09211,1.00006
0.11,0.159601,1.0001,1.09073,0.0906489,2.09067,1.00011
0.12,0.165686,1.00017,1.0891,0.0891821,2.08889,1.00002
0.13,0.17259,1.00009,1.08741,0.0875602,2.08743,1.00003
0.14,0.183158,1.00018,1.08564,0.0859262,2.08548,0.999959
0.15,0.20602,1.00008,1.08371,0.0837376,2.08376,1.00009
0.16,0.249502,1.00041,1.08145,0.0820435,2.08164,1.00021
0.17,0.299398,1.00107,1.0787,0.0798273,2.07847,1.00039
0.18,0.314904,1.00161,1.07555,0.0767554,2.07446,1.00046
0.19,0.305219,1.00071,1.07247,0.0730493,2.07202,1.0002
0.2,0.319022,0.999229,1.06937,0.0688263,2.06991,0.999773
0.21,0.346172,0.998931,1.06605,0.0658213,2.06717,0.999606
0.22,0.38647,0.999776,1.06239,0.0622575,2.06297,1.00013
0.23,0.387168,1.00159,1.05849,0.0592451,2.05658,1.00025
0.24,0.378387,1.00164,1.05467,0.056521,2.05455,1.00065
0.25,0.390009,1.00086,1.05085,0.0517767,2.05036,1.00015
0.26,0.428871,0.999887,1.04678,0.0467948,2.04716,1.00007
0.27,0.454757,0.999908,1.04231,0.0424258,2.04258,0.999984
0.28,0.460951,1.00019,1.03774,0.037932,2.03731,0.999879
0.29,0.488172,1.00028,1.03301,0.0335928,2.03365,1.00031
0.3,0.485315,1.00157,1.0281,0.029457,2.02674,1.00021
0.31,0.472937,1.00129,1.02333,0.0244095,2.02317,1.00067
0.32,0.489233,1.00121,1.01853,0.0200634,2.01792,1.00014
0.33,0.513506,1.00022,1.01351,0.0144068,2.01455,1.00029
0.34,0.504673,1.00094,1.00842,0.00965595,2.00774,0.999978
0.35,0.511737,1.00139,1.00339,0.00462855,2.00227,1.00021
0.36,0.365646,1.00124,0.998864,-0,1.99706,0.99977
0.37,0.211293,1.00138,0.996043,0.00247267,1.99955,0.999916
0.38,0.235242,1.0032,0.993716,0.000309504,1.99257,0.99932
0.39,0.147009,1.00464,0.991728,0.000177479,1.99286,1.00097
0.4,0.0946127,1.00825,0.990638,0.000129901,1.98915,1.00271
0.41,0.0357835,1.01003,0.990015,-0,1.98362,1.00176
0.42,-0.0346726,1.00668,0.990006,0.000147543,1.99016,1.00166
0.43,-0.137213,1.00591,0.990841,0.000149541,1.98812,0.999859
0.44,-0.193944,1.0045,0.992554,2.32478e-05,1.99199,1.00046
0.45,-0.239706,1.00265,0.994662,5.73647e-05,1.99512,1.00017
0.46,-0.315034,1.00308,0.997488,-0,1.99629,1.00122
0.47,-0.335207,1.00318,1.00078,2.24645e-07,1.99733,1.00184
0.48,-0.374178,1.00176,1.00435,0.00498264,2.00197,1.00026
0.49,-0.340829,0.99737,1.00791,0.00756577,2.01187,0.999516
0.5,-0.277372,0.996777,1.01105,0.00922682,2.01296,0.998635
0.51,-0.255541,0.997498,1.0136,0.0084536,2.01306,0.999796
0.52,-0.22495,0.999472,1.01603,0.0181805,2.01808,0.999422
0.53,-0.226718,0.994589,1.01843,0.0135654,2.02213,0.998847
0.54,-0.167064,0.998061,1.02049,0.0172883,2.02262,1.00072
0.55,-0.124184,1.00356,1.0219,0.0193871,2.01336,1.00054
0.56,-0.0901496,1.00246,1.02301,0.0241318,2.0208,1.00079
0.57,-0.138205,1.00178,1.02412,0.0257422,2.02165,0.999736
0.58,-0.147969,0.998704,1.02563,0.0222201,2.02666,1.00092
0.59,-0.0636131,0.998996,1.02678,0.0236059,2.02677,1.00058
0.6,-0.0596828,1.00026,1.02738,0.0293384,2.02753,0.999358
0.61,-0.0783263,0.998828,1.0281,0.026444,2.02872,0.999964
0.62,0.0430612,1.00233,1.0281,0.0291377,2.02354,0.999527
